,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображено,изобразить,VERB,ROOT,[],"[3, 22, 63]",Aspect=Perf|Gender=Neut|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
22,то,то,PRON,nsubj:pass,[11],[30],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
24,",",",",PUNCT,punct,"[30, 22, 11]",[],
26,что,что,PRON,nsubj,"[30, 22, 11]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
30,происходит,происходить,VERB,acl,"[22, 11]","[24, 26, 55]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
41,в,в,ADP,case,"[55, 30, 22, 11]",[],
43,современном,современный,ADJ,amod,"[55, 30, 22, 11]",[],Case=Loc|Degree=Pos|Gender=Neut|Number=Sing
55,обществе,общество,NOUN,obl,"[30, 22, 11]","[41, 43]",Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
63,.,.,PUNCT,punct,[11],[],
65,Кто,кто,PRON,nsubj,[72],[],Case=Nom
68,-,-,PRON,nsubj,[72],[],Case=Nom
69,то,то,PRON,nsubj,[72],[],Case=Nom
72,работает,работать,VERB,ROOT,[],"[65, 68, 69, 89, 123, 132, 187]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
80,",",",",PUNCT,punct,"[89, 72]",[],
82,кто,кто,PRON,nsubj,"[89, 72]",[],Case=Nom
85,-,-,PRON,nsubj,"[89, 72]",[],Case=Nom
86,то,то,PRON,nsubj,"[89, 72]",[],Case=Nom
89,учится,учиться,VERB,conj,[72],"[80, 82, 85, 86]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
95,",",",",PUNCT,punct,"[123, 72]",[],
97,а,а,CCONJ,cc,"[123, 72]",[],
99,кто,кто,PRON,nsubj,"[123, 72]",[],Case=Nom
102,-,-,PRON,nsubj,"[123, 72]",[],Case=Nom
103,то,то,PRON,nsubj,"[123, 72]",[],Case=Nom
106,просто,просто,PART,advmod,"[113, 123, 72]",[],
113,ничего,ничто,PRON,obj,"[123, 72]",[106],Case=Gen
120,не,не,PART,advmod,"[123, 72]",[],Polarity=Neg
