,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображены,изобразить,VERB,ROOT,[],"[3, 26, 47]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
22,две,два,NUM,nummod:gov,"[26, 11]",[],Case=Nom|Gender=Fem
26,женщины,женщина,NOUN,nsubj:pass,[11],"[22, 36]",Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
34,–,–,PUNCT,punct,"[36, 26, 11]",[],
36,мать,мать,NOUN,parataxis,"[26, 11]","[34, 43]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
41,и,и,CCONJ,cc,"[43, 36, 26, 11]",[],
43,дочь,дочь,NOUN,conj,"[36, 26, 11]",[41],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
47,.,.,PUNCT,punct,[11],[],
49,Мне,я,PRON,iobj,[53],[],Case=Dat|Number=Sing|Person=First
53,кажется,казаться,VERB,ROOT,[],"[49, 82, 112]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
60,",",",",PUNCT,punct,"[82, 53]",[],
62,что,что,SCONJ,mark,"[82, 53]",[],
66,пожилая,пожилой,ADJ,amod,"[74, 82, 53]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
74,женщина,женщина,NOUN,nsubj,"[82, 53]",[66],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
82,ждет,ждать,VERB,ccomp,[53],"[60, 62, 74, 91]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
87,или,или,CCONJ,cc,"[91, 82, 53]",[],
91,гордится,гордиться,VERB,conj,"[82, 53]","[87, 108]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
100,за,за,ADP,case,"[108, 91, 82, 53]",[],
103,свою,свой,DET,det,"[108, 91, 82, 53]",[],Case=Acc|Gender=Fem|Number=Sing
108,дочь,дочь,NOUN,obl,"[91, 82, 53]","[100, 103]",Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing
112,.,.,PUNCT,punct,[53],[],
114,Молодая,молодой,ADJ,amod,"[122, 127]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
