,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображены,изобразить,VERB,ROOT,[],"[3, 26, 54]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
22,две,два,NUM,nummod:gov,"[26, 11]",[],Case=Nom|Gender=Fem
26,женщины,женщина,NOUN,nsubj:pass,[11],"[22, 36]",Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
34,–,–,PUNCT,punct,"[36, 26, 11]",[],
36,пожилая,пожилая,NOUN,parataxis,"[26, 11]","[34, 46]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
44,и,и,CCONJ,cc,"[46, 36, 26, 11]",[],
46,помоложе,молодой,ADJ,conj,"[36, 26, 11]",[44],Degree=Cmp
54,.,.,PUNCT,punct,[11],[],
56,Возможно,возможно,ADV,advmod,[69],[],Degree=Pos
65,они,они,PRON,nsubj,[69],[],Case=Nom|Number=Plur|Person=Third
69,обдумывают,обдумывать,VERB,ROOT,[],"[56, 65, 80, 122]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
80,то,то,PRON,obj,[69],[92],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
82,",",",",PUNCT,punct,"[92, 80, 69]",[],
84,что,что,SCONJ,nsubj,"[92, 80, 69]",[],
88,уже,уже,ADV,advmod,"[92, 80, 69]",[],Degree=Pos
92,случилось,случиться,VERB,acl,"[80, 69]","[82, 84, 88, 106]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
102,или,или,CCONJ,cc,"[106, 92, 80, 69]",[],
106,случится,случиться,VERB,conj,"[92, 80, 69]","[102, 115]",Aspect=Perf|Mood=Ind|Number=Sing|Person=Third|Tense=Fut|VerbForm=Fin|Voice=Mid
115,позднее,позднее,ADV,advmod,"[106, 92, 80, 69]",[],Degree=Cmp
122,.,.,PUNCT,punct,[69],[],
124,По,по,ADP,case,"[127, 135]",[],
127,взгляду,взгляд,NOUN,obl,[135],[124],Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
135,понятно,понятный,ADJ,ROOT,[],"[127, 163, 265]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
142,",",",",PUNCT,punct,"[163, 135]",[],
144,что,что,SCONJ,mark,"[163, 135]",[],
