,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,ROOT,[],[6],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
6,.,.,PUNCT,punct,[0],[],
8,У,у,ADP,case,"[10, 19]",[],
10,меня,я,PRON,obl,[19],[8],Case=Gen|Number=Sing|Person=First
15,всё,всё,PRON,nsubj,[19],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
19,хорошо,хороший,ADJ,ROOT,[],"[10, 15, 25]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
25,.,.,PUNCT,punct,[19],[],
27,Учусь,учиться,VERB,ROOT,[],"[36, 41]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Mid
33,во,во,ADP,case,"[36, 27]",[],
36,ВГУИТ,вгуит,PROPN,obl,[27],[33],Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
41,.,.,PUNCT,punct,[27],[],
43,Первое,первый,ADJ,amod,"[50, 61]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
50,время,время,NOUN,nsubj,[61],[43],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
56,было,было,AUX,cop,[61],[],Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
61,тяжело,тяжёлый,ADJ,ROOT,[],"[50, 56, 81, 126, 144]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
67,",",",",PUNCT,punct,"[81, 61]",[],
69,так,так,ADV,mark,"[81, 61]",[73],Degree=Pos
73,как,как,SCONJ,fixed,"[69, 81, 61]",[],
77,всё,весь,DET,nsubj,"[81, 61]",[],Case=Nom|Gender=Neut|Number=Sing
81,новое,новый,ADJ,advcl,[61],"[67, 69, 77, 89, 116]",Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
87,и,и,CCONJ,cc,"[89, 81, 61]",[],
89,непривычное,непривычный,ADJ,conj,"[81, 61]",[87],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
100,",",",",PUNCT,punct,"[116, 81, 61]",[],
102,но,но,CCONJ,cc,"[116, 81, 61]",[],
105,потихоньку,потихоньку,ADV,advmod,"[116, 81, 61]",[],Degree=Pos
116,освоился,освоиться,VERB,conj,"[81, 61]","[100, 102, 105]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
124,",",",",PUNCT,punct,"[126, 61]",[],
126,появились,появиться,VERB,conj,[61],"[124, 136]",Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
136,знакомые,знакомые,NOUN,nsubj,"[126, 61]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
144,.,.,PUNCT,punct,[61],[],
146,Учиться,учиться,VERB,csubj,[154],[],Aspect=Perf|VerbForm=Inf|Voice=Mid
154,тяжело,тяжело,ADV,ROOT,[],"[146, 168, 177, 184]",Degree=Pos
160,",",",",PUNCT,punct,"[168, 154]",[],
162,много,много,ADV,advmod,"[168, 154]",[],Degree=Pos
168,задают,задавать,VERB,conj,[154],"[160, 162]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
175,и,и,CCONJ,cc,"[177, 154]",[],
177,требуют,требовать,VERB,conj,[154],[175],Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
184,.,.,PUNCT,punct,[154],[],
186,На,на,ADP,case,"[189, 198]",[],
189,выходные,выходной,NOUN,obl,[198],[186],Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
198,езжу,ездить,VERB,ROOT,[],"[189, 203, 208]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
203,домой,домой,ADV,advmod,[198],[],Degree=Pos
208,.,.,PUNCT,punct,[198],[],
210,Ты,ты,PRON,nsubj,[213],[],Case=Nom|Number=Sing|Person=Second
213,там,там,ADV,ROOT,[],"[210, 217, 220]",Degree=Pos
217,как,как,SCONJ,advmod,[213],[],
220,?,?,PUNCT,punct,[213],[],
222,Что,что,PRON,nsubj,[226],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
226,нового,новый,ADJ,ROOT,[],"[222, 232]",Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
232,?,?,PUNCT,punct,[226],[],
234,Где,где,ADV,advmod,[238],[],Degree=Pos
238,живёшь,живёшь,ADV,ROOT,[],"[234, 244]",Degree=Pos
244,?,?,PUNCT,punct,[238],[],
246,Чем,что,PRON,obl,[250],[],Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
250,занимаешься,заниматься,VERB,ROOT,[],"[246, 261]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Second|Tense=Pres|VerbForm=Fin|Voice=Mid
261,?,?,PUNCT,punct,[250],[],
