,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображён,изобразить,VERB,ROOT,[],"[3, 35, 42]",Aspect=Perf|Gender=Masc|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
21,один,один,DET,amod,"[35, 11]",[28],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
26,и,и,CCONJ,cc,"[28, 21, 35, 11]",[],
28,тот,тот,DET,det,"[21, 35, 11]","[26, 32]",Case=Nom|Gender=Masc|Number=Sing
32,же,же,PART,advmod,"[28, 21, 35, 11]",[],
35,человек,человек,NOUN,nsubj:pass,[11],[21],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
42,.,.,PUNCT,punct,[11],[],
44,В,в,ADP,case,[53],[],
46,разные,разный,ADJ,amod,[53],[],Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
53,периоды,период,NOUN,ROOT,[],"[44, 46, 61, 68]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
61,времени,время,NOUN,nmod,[53],[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
68,.,.,PUNCT,punct,[53],[],
