,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Когда,когда,SCONJ,mark,"[8, 31]",[],
6,я,я,PRON,nsubj,"[8, 31]",[],Case=Nom|Number=Sing|Person=First
8,смотрю,смотреть,VERB,advcl,[31],"[0, 6, 18, 25]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
15,на,на,ADP,case,"[18, 8, 31]",[],
18,картину,картина,NOUN,obl,"[8, 31]",[15],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
25,",",",",PUNCT,punct,"[8, 31]",[],
27,мне,я,PRON,iobj,[31],[],Case=Dat|Number=Sing|Person=First
31,кажется,казаться,VERB,ROOT,[],"[8, 27, 59, 114]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
39,что,что,SCONJ,mark,"[59, 31]",[],
43,на,на,ADP,case,"[53, 59, 31]",[],
46,втором,второй,ADJ,amod,"[53, 59, 31]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
53,плане,план,NOUN,obl,"[59, 31]","[43, 46]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
59,стоит,стоить,VERB,ccomp,[31],"[39, 53, 66, 73, 74, 80, 85, 98]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
65,«,"""",PUNCT,punct,"[66, 59, 31]",[],
66,старуха,старуха,NOUN,nsubj,"[59, 31]",[65],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
73,-,-,NOUN,nsubj,"[59, 31]",[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
74,смерть,смерть,NOUN,nsubj,"[59, 31]",[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
80,»,"""",PUNCT,punct,"[59, 31]",[],
81,",",",",PUNCT,punct,"[85, 59, 31]",[],
83,в,в,ADP,case,"[85, 59, 31]",[],
85,черном,чёрный,ADJ,conj,"[59, 31]","[81, 83]",Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
92,и,и,CCONJ,cc,"[98, 59, 31]",[],
94,она,она,PRON,nsubj,"[98, 59, 31]",[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
98,улыбается,улыбаться,VERB,conj,"[59, 31]","[92, 94, 107, 108, 111]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
107,-,-,PART,iobj,"[98, 59, 31]",[],
108,то,то,PRON,obj,"[98, 59, 31]",[],Case=Acc
111,как,как,ADV,advmod,"[98, 59, 31]",[],Degree=Pos
114,!,!,PUNCT,punct,[31],[],
116,Вот,вот,PART,advmod,"[120, 135]",[],
120,правда,правда,NOUN,nsubj,[135],"[116, 127]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
