,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображен,изобразить,VERB,ROOT,[],"[3, 29, 71, 89]",Aspect=Perf|Gender=Masc|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
21,молодой,молодой,ADJ,amod,"[29, 11]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
29,человек,человек,NOUN,nsubj:pass,[11],"[21, 39]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
37,с,с,ADP,case,"[39, 29, 11]",[],
39,женщиной,женщина,NOUN,nmod,"[29, 11]","[37, 59]",Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing
48,преклонных,преклонный,ADJ,amod,"[59, 39, 29, 11]",[],Case=Gen|Degree=Pos|Number=Plur
59,лет,год,NOUN,nmod,"[39, 29, 11]",[48],Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
62,",",",",PUNCT,punct,"[71, 11]",[],
64,вернее,вернее,ADV,advmod,"[71, 11]",[],Degree=Cmp
71,сказать,сказать,VERB,advcl,[11],"[62, 64, 81]",Aspect=Perf|VerbForm=Inf|Voice=Act
79,с,с,ADP,case,"[81, 71, 11]",[],
81,бабушкой,бабушка,NOUN,obl,"[71, 11]",[79],Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing
89,.,.,PUNCT,punct,[11],[],
91,Оба,оба,NUM,ROOT,[],"[108, 113]",Case=Nom|Gender=Masc
95,с,с,ADP,case,"[108, 91]",[],
97,задумчивым,задумчивый,ADJ,amod,"[108, 91]",[],Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
108,видом,вид,NOUN,nmod,[91],"[95, 97]",Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
113,.,.,PUNCT,punct,[91],[],
115,По,по,ADP,case,"[123, 147]",[],
118,моим,мой,DET,det,"[123, 147]",[],Case=Dat|Number=Plur
123,ощущениям,ощущение,NOUN,obl,[147],"[115, 118, 135]",Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur
133,и,и,CCONJ,cc,"[135, 123, 147]",[],
135,восприятиям,восприятие,NOUN,conj,"[123, 147]",[133],Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur
147,сложилось,сложиться,VERB,ROOT,[],"[123, 157, 341]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
