,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображена,изобразить,VERB,ROOT,[],"[3, 30, 45]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
22,обычная,обычный,ADJ,amod,"[30, 11]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
30,ситуация,ситуация,NOUN,nsubj:pass,[11],"[22, 41]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
39,в,в,ADP,case,"[41, 30, 11]",[],
41,поле,поле,NOUN,nmod,"[30, 11]",[39],Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
45,.,.,PUNCT,punct,[11],[],
47,Там,там,ADV,advmod,[51],[],Degree=Pos
51,изображены,изобразить,VERB,ROOT,[],"[47, 73, 142]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
62,беременная,беременный,ADJ,amod,"[73, 51]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
73,крестьянка,крестьянка,NOUN,nsubj:pass,[51],"[62, 85, 125]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
83,",",",",PUNCT,punct,"[85, 73, 51]",[],
85,мужик,мужик,NOUN,appos,"[73, 51]","[83, 100]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
90,",",",",PUNCT,punct,"[100, 85, 73, 51]",[],
92,который,который,PRON,nsubj,"[100, 85, 73, 51]",[],Case=Nom|Gender=Masc|Number=Sing
100,ходит,ходить,VERB,acl:relcl,"[85, 73, 51]","[90, 92, 108]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
106,с,с,ADP,case,"[108, 100, 85, 73, 51]",[],
108,конем,конь,NOUN,obl,"[100, 85, 73, 51]",[106],Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
113,",",",",PUNCT,punct,"[125, 73, 51]",[],
115,городская,городской,ADJ,amod,"[125, 73, 51]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
125,женщина,женщина,NOUN,conj,"[73, 51]","[113, 115, 135]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
133,с,с,ADP,case,"[135, 125, 73, 51]",[],
135,книгами,книга,NOUN,nmod,"[125, 73, 51]",[133],Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur
