,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображены,изобразить,VERB,ROOT,[],"[3, 26, 33]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
22,две,два,NUM,nummod:gov,"[26, 11]",[],Case=Nom|Gender=Fem
26,женщины,женщина,NOUN,nsubj:pass,[11],[22],Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
33,.,.,PUNCT,punct,[11],[],
35,Кажется,казаться,VERB,ROOT,[],"[76, 167]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
42,",",",",PUNCT,punct,"[76, 35]",[],
44,что,что,SCONJ,mark,"[76, 35]",[],
48,женщина,женщина,NOUN,nsubj,"[76, 35]",[57],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
55,",",",",PUNCT,punct,"[57, 48, 76, 35]",[],
57,изображенная,изобразить,VERB,acl,"[48, 76, 35]",[55],Aspect=Perf|Case=Nom|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
70,сзади,сзади,ADV,advmod,"[76, 35]",[],Degree=Pos
76,устроила,устроить,VERB,ccomp,[35],"[42, 44, 48, 70, 85, 105, 119, 122, 123, 126, 146]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
85,подруге,подруга,NOUN,iobj,"[76, 35]",[],Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing
93,с,с,ADP,case,"[105, 76, 35]",[],
95,переднего,передний,ADJ,amod,"[105, 76, 35]",[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
105,плана,план,NOUN,obl,"[76, 35]","[93, 95, 111]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
111,картины,картина,NOUN,nmod,"[105, 76, 35]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
119,что,что,PRON,obj,"[76, 35]",[],Case=Nom
122,-,-,PRON,obj,"[76, 35]",[],Case=Acc
123,то,то,PRON,obj,"[76, 35]",[],Case=Nom
126,нехорошее,нехороший,ADJ,obj,"[76, 35]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
135,",",",",PUNCT,punct,"[146, 76, 35]",[],
137,и,и,CCONJ,cc,"[146, 76, 35]",[],
