,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,находится,находиться,VERB,ROOT,[],"[3, 21, 56, 80, 99]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
21,женщина,женщина,NOUN,nsubj,[11],[30],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
28,",",",",PUNCT,punct,"[30, 21, 11]",[],
30,замученная,замучить,VERB,acl,"[21, 11]","[28, 41, 48]",Aspect=Perf|Case=Nom|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass
41,судьбой,судьба,NOUN,obl,"[30, 21, 11]",[],Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
48,",",",",PUNCT,punct,"[30, 21, 11]",[],
50,у,у,ADP,case,"[52, 56, 11]",[],
52,нее,нее,PRON,obl,"[56, 11]",[50],Case=Gen|Gender=Fem|Number=Sing|Person=Third
56,был,быть,VERB,conj,[11],"[52, 74]",Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
60,не,не,PART,advmod,"[63, 74, 56, 11]",[],Polarity=Neg
63,счастливый,счастливый,ADJ,amod,"[74, 56, 11]",[60],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
74,брак,брак,NOUN,nsubj,"[56, 11]",[63],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
78,",",",",PUNCT,punct,"[80, 11]",[],
80,осталось,остаться,VERB,conj,[11],"[78, 94]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
89,трое,трое,NUM,nummod:gov,"[94, 80, 11]",[],Case=Nom
94,детей,ребёнок,NOUN,nsubj,"[80, 11]",[89],Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
99,.,.,PUNCT,punct,[11],[],
101,А,а,CCONJ,cc,[110],[],
103,она,она,PRON,nsubj,[110],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
107,не,не,PART,advmod,[110],[],Polarity=Neg
110,работает,работать,VERB,ROOT,[],"[101, 103, 107, 121, 245]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
119,и,и,CCONJ,cc,"[121, 110]",[],
121,обеспечить,обеспечить,VERB,conj,[110],"[119, 132, 141]",Aspect=Perf|VerbForm=Inf|Voice=Act
