,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображены,изобразить,VERB,ROOT,[],"[3, 26, 34]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
22,два,два,NUM,nummod:gov,"[26, 11]",[],Case=Nom|Gender=Masc
26,человека,человек,NOUN,nsubj:pass,[11],[22],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
34,.,.,PUNCT,punct,[11],[],
36,Предположительно,предположительно,ADV,advmod,[62],[],Degree=Pos
53,женского,женский,ADJ,amod,[62],[],Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
62,пола,пол,NOUN,ROOT,[],"[36, 53, 66]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
66,.,.,PUNCT,punct,[62],[],
68,На,на,ADP,case,"[78, 116]",[],
71,первом,первый,ADJ,amod,"[78, 116]",[],Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
78,плане,план,NOUN,nmod,[116],"[68, 71]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
84,возраст,возраст,NOUN,nsubj,[116],[92],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
92,человека,человек,NOUN,nmod,"[84, 116]",[],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
101,около,около,ADP,case,[116],[],
107,тридцати,тридцать,NUM,nummod,[116],[],Case=Gen
116,лет,год,NOUN,ROOT,[],"[78, 84, 101, 107, 119]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
119,.,.,PUNCT,punct,[116],[],
121,Её,её,DET,det,"[124, 131]",[],
124,взгляд,взгляд,NOUN,nsubj:pass,[131],[121],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
131,направлен,направить,VERB,ROOT,[],"[124, 150, 164, 185]",Aspect=Perf|Gender=Masc|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
141,в,в,ADP,case,"[150, 131]",[],
143,правую,правый,ADJ,amod,"[150, 131]",[],Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
150,сторону,сторона,NOUN,obl,[131],"[141, 143]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
157,",",",",PUNCT,punct,"[164, 131]",[],
159,если,если,SCONJ,mark,"[164, 131]",[],
164,смотреть,смотреть,VERB,advcl,[131],"[157, 159, 178]",Aspect=Imp|VerbForm=Inf|Voice=Act
