,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображено,изобразить,VERB,ROOT,[],"[3, 34, 70, 79]",Aspect=Perf|Gender=Neut|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
22,как,как,SCONJ,case,"[34, 11]",[],
26,молодой,молодой,ADJ,amod,"[34, 11]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
34,человек,человек,NOUN,nsubj:pass,[11],"[22, 26, 52]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
42,и,и,CCONJ,cc,"[52, 34, 11]",[],
44,пожилая,пожилой,ADJ,amod,"[52, 34, 11]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
52,женщина,женщина,NOUN,conj,"[34, 11]","[42, 44]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
60,за,за,ADP,case,"[63, 70, 11]",[],
63,чем,что,PRON,obl,"[70, 11]",[60],Case=Ins
66,-,-,PRON,obl,"[70, 11]",[],Case=Ins
67,то,то,PRON,obl,"[70, 11]",[],Case=Loc
70,наблюдают,наблюдать,VERB,conj,[11],"[63, 66, 67]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
79,.,.,PUNCT,punct,[11],[],
81,Судя,судить,VERB,advcl,[154],"[89, 136]",Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
86,по,по,ADP,case,"[89, 81, 154]",[],
89,тому,тому,PRON,obl,"[81, 154]","[86, 109]",Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
94,что,что,SCONJ,mark,"[109, 89, 81, 154]",[],
98,их,их,DET,det,"[101, 109, 89, 81, 154]",[],
101,взгляды,взгляд,NOUN,nsubj:pass,"[109, 89, 81, 154]",[98],Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
109,направлены,направить,VERB,acl,"[89, 81, 154]","[94, 101, 129]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
120,в,в,ADP,case,"[129, 109, 89, 81, 154]",[],
122,разные,разный,ADJ,amod,"[129, 109, 89, 81, 154]",[],Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
129,стороны,сторона,NOUN,obl,"[109, 89, 81, 154]","[120, 122]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
