,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Здравствуйте,здравствовать,VERB,ROOT,[],[12],Aspect=Imp|Mood=Imp|Number=Plur|Person=Second|VerbForm=Fin|Voice=Act
12,!,!,PUNCT,punct,[0],[],
14,Меня,я,PRON,obj,[19],[],Case=Acc|Number=Sing|Person=First
19,зовут,звать,VERB,ROOT,[],"[14, 25, 50]",Aspect=Imp|Mood=Ind|Number=Plur|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
25,Федор,фёдор,PROPN,nsubj,[19],"[31, 41]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
31,Миронович,миронович,PROPN,flat:name,"[25, 19]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
41,Савченков,савченков,PROPN,flat:name,"[25, 19]",[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
50,.,.,PUNCT,punct,[19],[],
52,Я,я,PRON,nsubj,[63],[],Case=Nom|Number=Sing|Person=First
54,бы,бы,AUX,aux,[63],[],Mood=Cnd
57,очень,очень,ADV,advmod,[63],[],Degree=Pos
63,хотел,хотеть,VERB,ROOT,[],"[52, 54, 57, 69, 104]",Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
69,получить,получить,VERB,xcomp,[63],[78],Aspect=Perf|VerbForm=Inf|Voice=Act
78,работу,работа,NOUN,obj,"[69, 63]",[93],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
85,в,в,ADP,case,"[93, 78, 69, 63]",[],
87,Вашей,ваш,DET,det,"[93, 78, 69, 63]",[],Case=Loc|Gender=Fem|Number=Sing
93,организации,организация,NOUN,nmod,"[78, 69, 63]","[85, 87]",Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
104,.,.,PUNCT,punct,[63],[],
106,Я,я,PRON,nsubj,[108],[],Case=Nom|Number=Sing|Person=First
108,закончил,закончить,VERB,ROOT,[],"[106, 129, 152]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
117,Воронежский,воронежский,ADJ,amod,"[129, 108]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
129,ГАСУ,гасу,PROPN,obj,[108],"[117, 135]",Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
133,",",",",PUNCT,punct,"[135, 129, 108]",[],
135,специальность,специальность,NOUN,conj,"[129, 108]","[133, 149]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
149,ПГС,пгс,PROPN,nmod,"[135, 129, 108]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
152,.,.,PUNCT,punct,[108],[],
154,Закончил,закончить,VERB,ROOT,[],"[165, 175, 205]",Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
163,с,с,ADP,case,"[165, 154]",[],
165,отличием,отличие,NOUN,obl,[154],[163],Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
173,",",",",PUNCT,punct,"[175, 154]",[],
175,ознакомлен,ознакомить,VERB,conj,[154],"[173, 195]",Aspect=Perf|Gender=Masc|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
186,со,со,ADP,case,"[195, 175, 154]",[],
189,всеми,весь,DET,det,"[195, 175, 154]",[],Case=Ins|Number=Plur
195,предметами,предмет,NOUN,obl,"[175, 154]","[186, 189]",Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
205,.,.,PUNCT,punct,[154],[],
207,Строительство,строительство,NOUN,nsubj,[226],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
221,было,было,AUX,cop,[226],[],Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
