	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni
0	поживать_VERB	0.14052155740928635	0.0009619817039638042	16	4.802212666187311	ждать_VERB	0.10078217000822737	0.01817487217123419	8.0	35.84084792167383	человек_NOUN	0.11499827871082238	0.006990256652763076	6.0	10.29664804952001	просто_PART	0.15485130070278064	0.00027052487055166137	5.0	0.6173377545988913	еще_ADV	0.14809039008933428	0.0004992234885391733	27.0	0.7064012362829303	начать_VERB	-0.10733096735592755	0.01185653361207839	6.0	15.674337435167633	они_PRON	0.10221255598947183	0.01658705250977138	6.0	24.0512261391685	добрый_ADJ	0.12323873044558276	0.0038276647872228452	6.0	7.84288514901961	уже_ADV	-0.10509404692406976	0.013753210007240049	11.0	31.797421536738995	пока_ADV	0.14160066804214633	0.0008777816200587627	5.0	0.9620486555844039	рассказать_VERB	0.12498143962437716	0.0033544111785771477	9.0	4.4311771669004125	поехать_VERB	-0.10555618972866328	0.013340792446869296	5.0	21.118474443394096	о_ADP	0.12099644410602646	0.0045253350754531855	16.0	10.51235338027775	изменение_NOUN	0.11114278823410395	0.009152562050946396	6.0	11.266803884715014	не_PART	0.1334104333373231	0.0017314945529693976	16.0	1.3644177077398854	наш_DET	0.12930447510104937	0.002400990493695253	5.0	2.302549883453748	мой_DET	-0.11344999525312331	0.00779656983301388	8.0	4.9742115534628555	сто_NUM	0.1426625320272215	0.0008016258525879324	13.0	0.8946144514881326	группа_NOUN	0.11674800422156147	0.006169594342081657	10.0	7.711992927602071	уже_ADV	0.1381944520504642	0.0011695349057284942	12.0	1.6642481708516472	обнимать_VERB	0.11172189046230024	0.008793807383562093	5.0	6.780025492726374	только_PART	-0.0988594145464821	0.020517454290226646	9.0	19.81986084435894	он_PRON	0.10251137727089828	0.016271122699598833	15.0	11.910461816106345	вместе_ADV	0.1364655477690596	0.001349645410297576	9.0	1.0176326393643724	делать_VERB	-0.09262344411959483	0.030010131744235943	8.0	15.425207716537274
1	оставаться_VERB	-0.11706389674882368	0.006031013866846365	6	30.106821223297054	еще_ADV	-0.10051667117535565	0.018483769182660263	11.0	36.449992828206035	конечно_ADV	0.0851324981489069	0.04617473924401278	6.0	68.01539090643082	давно_ADV	0.1016280477146099	0.017220589107868924	5.0	39.29738434415688	уехать_VERB	0.11324275047578253	0.007910579438554045	6.0	11.193469905553973	к_ADP	0.1027396313682382	0.016033364880671395	11.0	21.196108372247583	стать_VERB	-0.09570179292235419	0.024935352026295602	6.0	36.156260438128626	ездить_VERB	-0.11767258850765087	0.005771845179428745	5.0	11.826510772649497	познакомиться_VERB	0.10471693110570238	0.014098027227481134	5.0	32.59463894993638	об_ADP	-0.09485400761809641	0.02625306191242924	6.0	28.773355856022448	представить_VERB	0.1006896541450616	0.018281994996684564	6.0	24.15051539062031	но_CCONJ	-0.1027582965067936	0.01601405799153837	26.0	25.35025380060524	писать_VERB	0.11255531980170412	0.008299486011499645	7.0	19.279706004713674	учёба_NOUN	0.09791152044062634	0.021766006706047326	10.0	26.793954255144257	чтобы_SCONJ	0.1218989601227004	0.0042317669701719875	5.0	3.334632372495526	ну_PART	0.12018858221624765	0.0048035876293318	17.0	4.606640536529196	лето_NOUN	-0.09296143617671299	0.0294127811657419	6.0	18.765354383743333	привет_NOUN	0.1240163664032465	0.0036094771594875614	6.0	4.028176509988119	погода_NOUN	-0.10482147488995741	0.014001683111940357	10.0	17.502103889925447	будет_VERB	-0.09848187049490069	0.02100708262766973	7.0	29.893078579174023	свой_DET	0.10779047806444308	0.011496877363623344	8.0	8.864092447353599	потом_ADV	-0.0925396044995303	0.030159905363639994	10.0	29.134468581276234	бы_AUX	0.09087452305100456	0.03326987161452134	9.0	24.353546021829622	переехать_VERB	-0.09729162902430964	0.022617729359179037	5.0	17.053767936820993	хотеться_VERB	-0.09123164630274418	0.03258073187587987	5.0	16.746496184202254
2	весёлый_ADJ	-0.11273506233572049	0.008196185207776615	27	40.91535655722086	заниматься_VERB	-0.09744104577612304	0.02240983319585746	6.0	44.19219106223091	-_NOUN	0.08512895407954951	0.04618384755795492	5.0	68.0288074528676	весь_DET	0.09773227222528318	0.0220093828615841	9.0	50.22541169013492	а_CCONJ	-0.0970343410504893	0.022979634458215367	27.0	32.51618275837475	просто_PART	0.10076767669862707	0.01819161747874105	6.0	24.049318306895668	мой_DET	-0.08386596619920372	0.049527227343674006	8.0	71.8144796483273	знать_VERB	0.10458412201304153	0.014221260784341086	17.0	29.139363347114887	на_ADP	0.09049477213829363	0.03401628388995533	35.0	78.64564835357673	приехать_VERB	0.08963021146734657	0.03576900905187986	10.0	39.20283392086033	я_PRON	-0.0864628455730516	0.04286065575071756	60.0	56.618926246697896	первый_ADJ	-0.10222144619271635	0.016577576327324223	8.0	26.242303326154246	факультет_NOUN	0.10730004673947693	0.011881088470557724	6.0	27.599768517105595	все_PRON	-0.0965467733607267	0.023679229689460023	23.0	29.14913174772529	поехать_VERB	-0.0960276096122612	0.024444346021361304	7.0	19.262144664832707	хотя_SCONJ	0.0982683013308254	0.021288527295390693	7.0	20.415697676279674	но_CCONJ	-0.08798531559966033	0.03931628682063507	9.0	25.083790991565177	сколько_NUM	0.11373289457883075	0.007643311435106337	7.0	8.529935561578672	же_PART	0.09210025060786736	0.030955296868051676	11.0	38.694121085064594	в_ADP	-0.09720524232094267	0.02273868744396283	63.0	32.357152232759105	пока_ADV	-0.10161462807340102	0.017235379606795023	22.0	13.288477676838962	это_PRON	-0.08708513555078204	0.041380658182847065	11.0	39.97371580463027	в_ADP	0.08970227831408777	0.03562002997490521	27.0	26.073861941630614	к_ADP	0.08657965344821128	0.042579497179976396	5.0	32.104940873702205	все_PRON	-0.0852798786472439	0.0457973025549832	9.0	23.539813513261368
3	просить_VERB	-0.10906182954130295	0.010551615719589527	5	52.67366567219092	кстати_ADV	0.0874493226071072	0.04053470146649345	9.0	79.93443129192508	а_CCONJ	0.0850402816679713	0.04641222863603598	31.0	68.365212780881	где_ADV	0.09590214749769398	0.024632419299819665	10.0	56.211180842188476	друг_NOUN	0.08442554435006665	0.04802173058824297	10.0	67.9507487823638	стараться_VERB	0.09445017694848447	0.02690155541164406	5.0	35.563856254193446						кстати_ADV	0.10111104169349396	0.017798501029256078	14.0	36.4691286089457	девушка_NOUN	0.0878106296765976	0.039709929321601285	6.0	91.80935659154217	ладно_PART	-0.08750748534568147	0.040400960746349426	6.0	44.27945297799897	ну_PART	0.08399521156593634	0.04917604237199391	5.0	64.96155197340396	не_PART	0.09918433903709835	0.020104044026350514	55.0	31.824701693712864	концерт_NOUN	0.10620225987278131	0.01278252134882982	8.0	29.693797093331675	давно_ADV	0.09463106154431983	0.026609395071760154	6.0	32.75616533333675						последний_ADJ	0.09504936804736527	0.02594420695304424	6.0	24.880494467969427						делать_VERB	-0.10720463402033155	0.011957141876872093	5.0	13.344170334589256	сессия_NOUN	-0.08410690186150682	0.048874238806034996	6.0	61.09279850754375	хотеть_VERB	0.09072668672099873	0.033558770363946076	27.0	47.75413022789527	будем_AUX	0.09771764689061932	0.02202934433599649	5.0	16.984624483053295	пройти_VERB	-0.08644823597409965	0.042895931182981066	11.0	41.43746952275971															
4	по_ADP	-0.10885146574277188	0.010703097720033408	179	53.42986381840677	хотеться_VERB	-0.0874349512758225	0.04056780484059991	7.0	79.99971114566301						звать_VERB	-0.09026736735943909	0.034470053285948606	5.0	78.66066159853472						какой_DET	-0.09225639634212263	0.0306705828643538	5.0	40.54651054667572						факультет_NOUN	0.09443613827023374	0.02692434539648651	7.0	55.16798371740086						что_PRON	0.08458277530404769	0.0476056817542191	19.0	52.175827202624134						это_PRON	-0.09386454318596404	0.02786647984935748	30.0	44.11263760153289	или_CCONJ	-0.09705214035522017	0.022954437167772606	5.0	53.323157540735764											такой_DET	-0.08960415899916882	0.03582299588199455	8.0	34.354253050832774						там_ADV	0.09441089891818226	0.026965360040341398	7.0	30.093341805020998						свой_DET	-0.09035688364998105	0.03429081836352311	11.0	48.79583453129338	гость_NOUN	0.09382827391070599	0.02792720563094201	26.0	21.53187554145629	вот_PART	0.08602323261634827	0.04393288134125302	11.0	42.439163375650416															
5	встречаться_VERB	0.10698375187922793	0.012134860696783252	14	60.57722459834199	думать_VERB	0.08695475229193435	0.04168712352861667	5.0	82.20700759843207						нравиться_VERB	-0.08753055801081762	0.04034801040111355	5.0	92.07415973534111						рассказать_VERB	-0.08863352487630727	0.03788434682728215	7.0	50.083106505667004						лето_NOUN	-0.09359391508895828	0.02832234265628069	18.0	58.032480102719134																а_CCONJ	-0.09030797634600252	0.03438864484551998	22.0	54.43722479045813	видеться_VERB	-0.09596132563349312	0.02454355344376004	103.0	57.01467464985457											только_PART	0.0872109578438225	0.041086719680854096	6.0	39.40216417393908						наш_DET	-0.08744709937980225	0.0405398210241274	9.0	45.24244026292617						поступить_VERB	0.08885305695338502	0.03740952284092859	7.0	53.233751002641384	скоро_ADV	0.08472475305319929	0.04723259493701349	5.0	36.4163306964374	-_ADV	0.08596637430358448	0.04407319552777506	9.0	42.57470687983071															
6	задание_NOUN	-0.0998657814336436	0.01926050956508302	9	96.14846374889444											месяц_NOUN	-0.08680139459809903	0.04205004047409693	6.0	95.9581923618892						многое_NOUN	0.08827509456592914	0.03867057757085157	6.0	51.122503548665776						много_ADV	0.0932489878807273	0.028912635373276877	51.0	59.24198987984432																из_ADP	-0.0899201035321222	0.03517293924974493	14.0	55.67876283234623	нравиться_VERB	-0.09411280219968551	0.027453859180884548	6.0	63.7753148771948																					как_SCONJ	0.08565808163872324	0.044840580676884526	19.0	50.04208803540313						когда_SCONJ	-0.08441014369567632	0.048062645599519185	5.0	68.3931446881158						этот_DET	-0.08445300117621886	0.04794885827516526	12.0	46.31859709380964															
7	воздух_NOUN	-0.09977348910352857	0.019372918276483273	6	96.7096080362045											быстро_ADV	-0.0861524346305505	0.04361543625947888	7.0	99.53042554413081						ведь_SCONJ	-0.08384634423292922	0.049580727061328975	5.0	65.5457211750769						хотеть_VERB	0.08901807484668653	0.0370559411231742	58.0	75.92762336138394																будет_AUX	-0.08931916181281585	0.03641811640956608	10.0	57.64987827634311	недавно_ADV	0.09397036756403328	0.027689946171065714	21.0	64.32374495538565																					хотеться_VERB	-0.08418622246679881	0.04866084581215722	5.0	54.30550392636746						будет_AUX	-0.0836964697551128	0.04999095987230849	10.0	71.13713589829499																									
8	выбрать_VERB	-0.09956318701001392	0.019631196221235856	6	97.99893153640939																															сессия_NOUN	-0.08872278946004605	0.03769066405912427	21.0	77.22817065714563																учёба_NOUN	0.08872114132703518	0.03769423248575823	6.0	59.66997002495528	снова_ADV	-0.09345392753762402	0.028560650654182104	7.0	66.34639146966502																																																												
