	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB
	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni
0	если_SCONJ	-0.15825591474516426	0.004176919489791857	7.0	20.851182093040947	переживание_NOUN	0.16827718562304633	0.0023004789022312943	6.0	4.536544395200113	она_PRON	0.1660142689169714	0.002639750971789424	16.0	3.8883531814458214	смерть_NOUN	-0.15862875317704486	0.004087652576073435	6.0	9.32802317859958	этот_DET	0.18421361368083466	0.0008319727616275496	17.0	1.1772414577029826	уже_ADV	0.1453844664748914	0.008566567436455808	7.0	11.325002150994578	жизнь_NOUN	0.1371487810531021	0.013193738272511924	22.0	19.13092049514229	взгляд_NOUN	0.13936628821662814	0.011770105334712119	9.0	24.11694583082513	сын_NOUN	0.16919214667184032	0.0021749704399153164	30	5.028531657084212	взгляд_NOUN	-0.13293086278441188	0.016324561061500906	5.0	17.891718923404994	с_ADP	0.18160817982996225	0.0009882239739335563	14.0	1.3054438695662278	я_PRON	0.11110771387458401	0.045005079008366325	6.0	71.2430400702439	наш_DET	0.1407934258561294	0.010927265038796838	5.0	25.384036685125054	с_ADP	-0.13643875607279332	0.013680551979328617	9.0	16.840759486553527	это_PRON	-0.1214513960768268	0.02833899311721765	6.0	22.331126576367506	этот_DET	0.15473237706482396	0.0051115837641044805	7.0	4.902008829776197	30_NUM	-0.14113116444001209	0.010735791649944449	5.0	11.981143481338005	и_CCONJ	-0.11928081998838735	0.03131150950475039	30.0	39.139386880937984	сделать_VERB	0.12981646408639938	0.019036035922175037	5.0	27.088279117255077	это_PRON	-0.21421221317390818	9.691433008963187e-05	7.0	0.04060710430755576	свой_DET	-0.15033161834361436	0.006540984761313361	6.0	5.043099250972602	в_ADP	-0.15830179420655713	0.004165840613563117	11.0	4.024202032701971	что_SCONJ	0.13744930163875416	0.012992327823409583	9.0	9.510383966735814	и_CCONJ	-0.15944976549477002	0.0038971287073187085	29.0	2.938435045318306
1	весь_DET	0.1491591138383528	0.0069778049216425095	6.0	34.83320216883941	считать_VERB	0.13707513882205027	0.013243510898365778	5.0	26.116203491577313	свой_DET	0.14439823011420122	0.009031478438348388	16.0	13.303367739687175	в_ADP	-0.1262159239314287	0.022651816267058752	82.0	51.69144472142807	возможно_ADV	0.12119208108102629	0.02868088321673132	7.0	40.58344975167482						в_ADP	0.13234069053885092	0.016810792044165787	56.0	24.375648464040392	любить_VERB	0.13879728231718183	0.012121835682349402	15.0	24.837641313133926	плечо_NOUN	0.16451924130268164	0.0028882343459296364	5	6.677597807789319	то_PRON	-0.11158025208299169	0.044095059536724136	17.0	48.328185252249654	предположить_VERB	-0.14135791417737387	0.010608912565135405	5.0	14.01437349854387											свой_DET	-0.13117270108054727	0.017810495049836013	48.0	21.92471940634813	я_PRON	-0.10994421131863592	0.04731315012591549	7.0	37.28276229922141	так_ADV	0.1102098877733617	0.04677757274820304	5.0	44.85969226552671																но_CCONJ	0.120781018296933	0.02923008615102061	5.0	12.247406097277636	и_CCONJ	-0.11428714606502093	0.03917501083544786	13.0	30.2039333541303						старый_ADJ	0.10899239766302364	0.049274224392125185	7.0	36.068732255035634	жизнь_NOUN	-0.11053609073785318	0.04612693400392554	10.0	34.779708238959856
2	будет_AUX	0.13650586422797545	0.013633874399228607	8.0	68.06030100094921	его_DET	0.1324603678220823	0.016711181878551352	6.0	32.95445066450326	возможно_ADV	0.10872938994988617	0.04982793246586592	12.0	73.3965445222205	молодость_NOUN	-0.12159119869834446	0.02815612670500959	5.0	64.25228114083188											то_ADV	-0.123588421740349	0.025652194684274328	5.0	37.19568229219777	он_PRON	-0.11763772463554513	0.03373515142836776	16.0	69.12332527672555	решение_NOUN	0.1565448857486677	0.004609577427381881	5	10.657343012106908						свой_DET	-0.12855306470208513	0.020243059144804166	16.0	26.741081130286304											а_CCONJ	-0.1185724118856234	0.032337575214940115	17.0	39.80755508959128																																																		
3	нравиться_VERB	-0.1354324967122798	0.01439750145369224	7.0	71.87232725683167	но_CCONJ	-0.1274741999943085	0.02132585188581521	19.0	42.05457991882759						уже_ADV	-0.11845474263082051	0.03251075598318509	12.0	74.18954515362837											разный_ADJ	0.11610637477748902	0.03613594545680897	13.0	52.397120912373005	за_ADP	-0.1175817042240249	0.033820523636675044	7.0	69.29825293154717	любить_VERB	0.1467614418366964	0.007953103027586015	20	18.387574199778864						которая_PRON	0.11534000953638064	0.03739087931667843	5.0	49.393351577332204											-_DET	-0.11457042383517173	0.03868804628809478	5.0	47.624984980644676																																																		
4	кто_PRON	-0.130631583192062	0.01829096253088711	8.0	91.30848495418844	со_ADP	0.1262647928291649	0.022599017488974592	17.0	44.56526248825789						жениться_VERB	0.11606484470628768	0.03620302374245884	5.0	82.61530018029107											женщина_NOUN	-0.11511221007769823	0.03777094850214018	32.0	54.767875328103266						человек_NOUN	-0.14210122070402548	0.010202249256049003	37	23.587600279985296																					сын_NOUN	0.11206146375078403	0.04318427609479139	6.0	53.1598438726882																																																		
5	к_ADP	-0.12936186882164044	0.019462931508590364	10.0	97.1589540908831	старый_ADJ	0.12125104074416257	0.028602839718364553	7.0	56.4047999246149						то_DET	-0.11420764855222684	0.03931259728505897	8.0	89.71134700450456											быть_VERB	0.11164905667464303	0.043963853284017626	7.0	63.74758726182556						считать_VERB	0.14195445666442152	0.010281431838858195	6	23.770670411440147																					многое_NOUN	-0.11112284662159762	0.044975693749978375	6.0	55.36507900622338																																																		
6	предположить_VERB	-0.11166134965119229	0.04394044588966612	6.0	219.35070588121326	мочь_VERB	-0.11220075723479168	0.042923609118380494	16.0	84.64535718144633						никто_PRON	0.10964102832438154	0.04793059836125224	6.0	109.37762546037762											лишь_PART	-0.11161376770721652	0.04403110619920381	5.0	63.84510398884552						же_PART	0.14064825865861602	0.011010488356308667	22	25.45624907978564																																																																											
7						счастие_NOUN	-0.11000615969001952	0.04718781164637472	5.0	93.05436456665095																					юный_ADJ	-0.11024881368716254	0.04669953011788765	5.0	67.71431867093709						можно_ADV	0.13138851986635255	0.017621958650655883	8	40.7419684003164																																																																											
8						свой_DET	-0.10902756235431883	0.04920058340303906	20.0	97.02355047079303																					что_SCONJ	-0.1093086743051884	0.04861518448018866	47.0	70.49201749627356						увидеть_VERB	0.12407554593227664	0.025071407703047947	17	57.96509460944685																																																																											
9						на_ADP	0.1087038638614534	0.049881947736923685	52.0	98.36720093721351																															прекрасный_ADJ	0.12136030630860403	0.02845868874419565	6	65.79648837658034																																																																											
10																																									ведьма_NOUN	-0.12024122577940778	0.029964940024102237	5	69.27894133572437																																																																											
11																																									чувствовать_VERB	-0.11405089393677105	0.03958508944617248	7	91.52072679955077																																																																											
12																																									я_PRON	-0.11249132103102755	0.04238412160856568	51	97.99208915900385																																																																											
13																																									оставить_VERB	0.11246785682221504	0.0424274744921873	5	98.09232102593703																																																																											
14																																									рассказать_VERB	0.10994112648237216	0.047319398869542596	8	109.40245018638248																																																																											
