	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni
0	увидеться_VERB	-0.1431086296769489	0.0007629454128910725	15	3.808623501152234	мочь_VERB	0.12909862280668308	0.0024177796870309682	6.0	4.767861542825069	нравиться_VERB	-0.13782925161101192	0.0011931740390877757	5.0	1.7575453595762938	каждый_DET	-0.13351997763394963	0.0016995439302993855	5.0	3.8783592489431977	у_ADP	-0.1569586349791689	0.00021940110612174186	21.0	0.3104525651622647	этот_DET	-0.13443678781539814	0.0015776631951345394	38.0	2.085670743967861	быть_AUX	-0.1339080315517938	0.00164693862622676	6.0	2.388061008028802	в_ADP	-0.12982003971978728	0.0022842894033949864	127.0	4.680508987556327	знать_VERB	0.08866691819000357	0.03763680010359508	9.0	87.01628183951183	свой_DET	0.12586268007628262	0.003108574745730147	6.0	4.106427239109524	они_PRON	-0.12971263517611945	0.0023037271901594583	9.0	3.6468001420224225	был_AUX	-0.12522358172884668	0.003264593823030658	11.0	7.583651450900218	они_PRON	-0.10219568866412036	0.016506090381149925	5.0	20.31899725919556	очень_ADV	-0.10755315227393959	0.011605060627414962	7.0	9.14478777440299	сам_ADJ	0.10710798113056384	0.011956556936897865	8.0	11.466338102485052	было_AUX	0.08513083474984648	0.04598002406563659	7.0	29.335255353876143	общаться_VERB	-0.11573774784718513	0.006582642128643265	5.0	7.346228615565884	-_ADV	-0.1336384781763696	0.0016833185664991482	11.0	2.1041482081239353	бы_AUX	-0.13924099156813075	0.0010602771468500567	13.0	1.5087743799676308	этот_DET	-0.12619222245813394	0.003030803297588528	12.0	1.2699065816895931	свой_DET	-0.12787337942143664	0.002660908017898472	8.0	2.051560081799722	предыдущий_ADJ	-0.1344020964190968	0.0015821249854333632	5.0	1.528332735928629	у_ADP	-0.14531721844837409	0.0006299065324848807	12.0	0.46109158177893267	время_NOUN	-0.11589151891738009	0.006510702875390457	7.0	4.909069968044405	новый_ADJ	-0.09868353808275108	0.020628197745761682	11.0	10.602893641321504
1	ведь_SCONJ	-0.1262165542396371	0.0030251318030176826	10	15.101457960664272	из_ADP	-0.12439837395849805	0.0034765625765097465	8.0	6.85578140087722	с_ADP	-0.12928073868146983	0.002383425443575029	48.0	3.5107856783860174	про_ADP	-0.11768620800257358	0.00572174530013197	6.0	13.057022774901155	видеть_VERB	-0.11972198692292502	0.004931722558900849	7.0	6.978387420844701	стараться_VERB	-0.1268531618872239	0.0028801331338876093	5.0	3.8075360029994196	со_ADP	-0.11955136728793599	0.0049939419806397855	13.0	7.241215871927689	у_ADP	-0.1116500452803331	0.008775800485587284	79.0	17.981615194968345	говорить_VERB	-0.08725067120461008	0.040809884176017545	7.0	94.35245221495256	сейчас_ADV	-0.1050063589415818	0.013746150405872338	6.0	18.15866468615736	и_PART	-0.10634467177175905	0.012581193240549004	9.0	19.916028899789072	никто_PRON	-0.12291515647154547	0.003889192422677893	6.0	9.034593997880746						все_PRON	-0.08630555109909671	0.04305088132926365	11.0	33.924094487459755	время_NOUN	0.08733588266765555	0.040612772917707735	11.0	38.947649228081715	к_ADP	0.08451947045760583	0.04756954602358252	5.0	30.34937036304565	2_NUM	-0.09851011126652046	0.02085311680312214	6.0	23.272078352284307	или_CCONJ	-0.11531365341427646	0.006784756032866232	5.0	8.480945041082789	планировать_VERB	-0.1257472251155414	0.0031362482668238017	7.0	4.46288128369027	что_PRON	-0.10014958955327417	0.01880968041164511	34.0	7.881256092479301	пиши_VERB	-0.10839192169682621	0.010967554663767651	11.0	8.45598464576486	свой_DET	-0.1277222305786489	0.002692396927550438	12.0	2.600855432013723	хотеть_VERB	-0.12924117928685133	0.0023908497924121706	7.0	1.7501020480457088	было_AUX	0.10768173279741461	0.011505253197490585	5.0	8.6749609109079	быть_VERB	0.08820472612236577	0.038648502254446805	8.0	19.865330158785657
2	на_ADP	0.12092029301662302	0.004514078801953123	285	22.53428137934999	день_NOUN	-0.1129379093205462	0.008023259358404792	12.0	15.82186745477425	также_ADV	0.11837899040076086	0.005440961427537827	5.0	8.01453618276322	за_ADP	0.10333539016142576	0.015333304787422746	13.0	34.99060152489871	жить_VERB	-0.11466538580668177	0.007104464623482783	9.0	10.052817442228138	жить_VERB	-0.12448054354281608	0.0034549094614634295	7.0	4.567390308054653	новый_ADJ	-0.11495384706494331	0.006960573710394058	15.0	10.092831880071385	что_PRON	-0.11055226164474717	0.009466264085408623	28.0	19.396375111002268	уже_ADV	-0.08422723789431259	0.04834546301510751	11.0	111.77471049092857	день_NOUN	0.090756293434716	0.033339200527027865	8.0	44.04108389620381	последний_ADJ	0.09935181706140231	0.01978111000571093	18.0	31.3134971390404	приезжать_VERB	0.11377368462801156	0.007566255551189899	19.0	17.576411645414137											они_PRON	-0.08568504585907924	0.04457788360842614	12.0	42.75019038048067											самого_ADJ	-0.0955066266916403	0.025100322533169576	5.0	31.375403166461968	соскучиться_VERB	-0.10032432665981851	0.018602549757919716	5.0	26.471428305519755	время_NOUN	-0.09437427908739629	0.026885298194142287	23.0	11.264939943345619	ответ_NOUN	-0.10828976171132028	0.01104350459412234	111.0	8.514542042068324	как_SCONJ	-0.0980413299043351	0.02147178376074943	18.0	20.74174311288395	в_ADP	-0.10750786620934208	0.011640394804618185	27.0	8.520768996980511	когда_SCONJ	0.09937905857528959	0.019747231718034063	5.0	14.889412715397684					
3	девушка_NOUN	0.1170816246891652	0.005977358699643194	11	29.838974628618825	будущее_NOUN	-0.10851772355098864	0.010874664587902667	9.0	21.44483856734406	жизнь_NOUN	-0.11444625309441571	0.007215546864519273	5.0	10.628500531436888	как_SCONJ	-0.10175098352079785	0.016984588789044713	35.0	38.758831616600034	вот_PART	-0.11068656140084794	0.00937927758361065	22.0	13.27167778080907	всего_PRON	-0.11028139376613404	0.009643892313752903	7.0	12.749225638781338	многими_NUM	-0.10559833762039672	0.01321961976179342	8.0	19.16844865460046	человек_NOUN	-0.1049022687485621	0.013840618040191422	17.0	28.359426364352224						время_NOUN	-0.08757025450966205	0.040074770445307654	8.0	52.93877175825141	уж_PART	-0.09749743385947021	0.022209499232505453	5.0	35.15763728505613	домой_ADV	-0.11334977265873125	0.007795058606725364	8.0	18.10792114342302											рассказать_VERB	0.08489633928652691	0.04658434774741228	5.0	44.67438948976838											всё_PRON	-0.09403036443541037	0.02744862373587101	18.0	34.31077966983876	к_ADP	-0.09969728645973004	0.019355202265558445	14.0	27.54245282388967	как_SCONJ	-0.09198322329820133	0.03101624632477633	12.0	12.995807210081283	время_NOUN	-0.09661125836030414	0.023458571443666285	7.0	18.086558583066704	проходить_VERB	0.0846843558983118	0.04713637899417663	6.0	45.533742108374625	ты_PRON	-0.09812625477115337	0.021358537447569114	74.0	15.634449411620592	как_ADV	0.08830520126230455	0.03842663115981457	14.0	28.973679894500183					
4	отдохнуть_VERB	0.11109388381862886	0.009119786201322687	16	45.52597271700285	школа_NOUN	-0.09883836873929965	0.02042918153582585	5.0	40.28634598864858	знать_VERB	-0.11287652274031977	0.00805777780235413	12.0	11.869106702867633	скучать_VERB	-0.09761506742873798	0.02204810961601456	5.0	50.313786143745226	ты_PRON	-0.10728635488253463	0.01181460271755115	99.0	16.717662845334875	больше_NUM	-0.09901776325206542	0.02020068190544079	11.0	26.705301478992723	группа_NOUN	-0.08672569276278956	0.04204218224781762	5.0	60.96116425933555	то_ADV	-0.10273806921534157	0.015938509325359118	8.0	32.65800560766083						этот_DET	-0.08691136630575305	0.04160280315955612	10.0	54.957302973773636	хотя_SCONJ	-0.09066961813167629	0.033508775018675975	5.0	53.04439085456407	возможность_NOUN	-0.10952071292118791	0.010158674751587953	6.0	23.598601447938815																										то_ADV	-0.09401461850118645	0.02747465658297563	5.0	34.34332072871954	хотя_SCONJ	-0.09585187455976142	0.024576857452069896	8.0	34.97286815429546	хороший_ADJ	-0.08540687862565985	0.04527707698313038	6.0	18.97109525593163	не_PART	-0.09362032944760262	0.02813349726823646	43.0	21.69092639381031						недавно_ADV	-0.09068769807912275	0.03347334219210395	10.0	24.50248648462009	универ_NOUN	0.08404981140570045	0.04882170622181745	5.0	36.81156649125036					
5	спросить_VERB	-0.11068688080928718	0.009379071551936034	6	46.820325187264686	как_SCONJ	-0.0984732104430285	0.02090124796085399	17.0	41.21726097880407	мой_DET	-0.10964539376654758	0.010072661532344498	9.0	14.837030437143445	мы_PRON	-0.08668315944599302	0.042143382799410725	43.0	96.17119954825527	как_SCONJ	-0.10274701305518956	0.015929295170026565	35.0	22.539952665587588	быстро_ADV	0.0898595277555064	0.03512954534937016	9.0	46.441258951867354	очень_ADV	-0.08533278825060901	0.04546485568638926	17.0	65.92404074526443	что_SCONJ	-0.09722950140533584	0.022580923292621225	79.0	46.26831182658089											написать_VERB	-0.08596968360584133	0.04387185222081655	5.0	69.44914206555259	да_PART	-0.10795693748649371	0.01129418184649238	9.0	26.2363844294018																										если_SCONJ	-0.09283047532006632	0.02949423949911607	6.0	36.86779937389509	для_ADP	-0.08910564046030356	0.03669734953501458	5.0	52.22032838832575						буду_AUX	-0.09004103247762367	0.034760716605305386	41.0	26.800512502690452						что_SCONJ	-0.08657304422993976	0.04240633794437114	16.0	31.041439375279673										
6	сомневаться_VERB	-0.1083396356500636	0.011006368236459063	8	54.94379023640364	ждать_VERB	-0.09553481745223318	0.02505722170632282	8.0	49.412841204868606	время_NOUN	0.09581573770086396	0.02463120256887426	6.0	36.28176138395179	быстро_ADV	-0.08479693528457849	0.04684252878499273	7.0	106.89465068735342	было_AUX	-0.09864872320490205	0.020673179540540928	6.0	29.25254904986541	как_ADV	-0.0880469782706741	0.03899903387352301	25.0	51.55672278079742						они_PRON	-0.09283771493531665	0.029481515357715704	30.0	60.40762496795948											месяц_NOUN	0.08554080502541085	0.044939300921613974	16.0	71.13891335891492	нравиться_VERB	-0.09418724362977728	0.02719041132750741	6.0	63.16332551379972																										два_NUM	-0.08918145197192388	0.036537047311993746	5.0	45.67130913999218	любить_VERB	-0.08841847132356204	0.0381778016874404	9.0	54.32701180122769						ну_PART	0.08846144743731774	0.03808375078929961	11.0	29.36257185855						так_ADV	-0.08563657351871068	0.04469906463105135	20.0	32.71971530992958										
7	питер_PROPN	-0.10805980780796952	0.011216169065852061	6	55.99111597673349	все_PRON	0.09261643173276544	0.029872570721123346	15.0	58.90870946205524	к_ADP	0.09367744980382295	0.028037218387816285	7.0	41.29882268525339	она_PRON	0.08472847689377085	0.04702103240560768	5.0	107.30199594959672	куда_ADV	-0.09617270980178488	0.024098889462531307	12.0	34.0999285894818	гулять_VERB	-0.0851899823337318	0.0458286377037643	7.0	60.58545904437641						сейчас_ADV	-0.0907374596344931	0.03337598521063387	16.0	68.3873936965888																они_PRON	-0.09169860057490564	0.031542407456494975	22.0	73.27301252143782																										уже_ADV	-0.08824645515972027	0.038556223946228846	12.0	48.19527993278606	остаться_VERB	-0.08704355509200475	0.04129235889134696	6.0	58.75902670238673						дождаться_VERB	-0.08836721366258637	0.038290233765855684	13.0	29.521770233474733																				
8	подробность_NOUN	-0.10632450369197899	0.012598080914789997	5	62.88961992663166	быть_VERB	-0.0925337747049227	0.03001978017234195	13.0	59.19900649985832	тоже_ADV	0.0898726803940017	0.035102706876195995	7.0	51.706287228636704	учиться_VERB	0.08420451963862656	0.04840622464103295	5.0	110.46300463083719	английский_ADJ	-0.09170818485647202	0.03152456626442881	5.0	44.607261264166766											пиши_VERB	0.09046673751577847	0.03390857649102504	7.0	69.47867323011032																собираться_VERB	0.09159997292020418	0.03172650564766545	14.0	73.70067261952684																															стать_VERB	-0.0840065358507267	0.04893845921035129	7.0	69.63942745632988						давать_VERB	0.0840301550854005	0.048874708012082886	6.0	37.6823998773159																				
