	Unnamed: 0	я_PRON	я_PRON.1	я_PRON.2	я_PRON.3	я_PRON.4	я_PRON.5	я_PRON.6	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	свой_DET.5	свой_DET.6	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	они_PRON.5	они_PRON.6	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	он_PRON.5	он_PRON.6	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	хотеть_VERB.5	хотеть_VERB.6	время_NOUN	время_NOUN.1	время_NOUN.2	время_NOUN.3	время_NOUN.4	время_NOUN.5	время_NOUN.6	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	она_PRON.5	она_PRON.6	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мочь_VERB.5	мочь_VERB.6	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	мой_DET.5	мой_DET.6	мы_PRON	мы_PRON.1	мы_PRON.2	мы_PRON.3	мы_PRON.4	мы_PRON.5	мы_PRON.6	жизнь_NOUN	жизнь_NOUN.1	жизнь_NOUN.2	жизнь_NOUN.3	жизнь_NOUN.4	жизнь_NOUN.5	жизнь_NOUN.6	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	потом_ADV.5	потом_ADV.6	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	знать_VERB.5	знать_VERB.6	первый_ADJ	первый_ADJ.1	первый_ADJ.2	первый_ADJ.3	первый_ADJ.4	первый_ADJ.5	первый_ADJ.6	год_NOUN	год_NOUN.1	год_NOUN.2	год_NOUN.3	год_NOUN.4	год_NOUN.5	год_NOUN.6	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	хороший_ADJ.5	хороший_ADJ.6	еще_ADV	еще_ADV.1	еще_ADV.2	еще_ADV.3	еще_ADV.4	еще_ADV.5	еще_ADV.6	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	произойти_VERB.5	произойти_VERB.6	ждать_VERB	ждать_VERB.1	ждать_VERB.2	ждать_VERB.3	ждать_VERB.4	ждать_VERB.5	ждать_VERB.6	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	день_NOUN.5	день_NOUN.6	видеть_VERB	видеть_VERB.1	видеть_VERB.2	видеть_VERB.3	видеть_VERB.4	видеть_VERB.5	видеть_VERB.6	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4	жить_VERB.5	жить_VERB.6	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4	ничто_PRON.5	ничто_PRON.6
	Unnamed: 0	Dim	T-Stat	P-value	Occ(м)	Occ(ж)	Occ	P-Bonferroni	Dim.1	T-Stat.1	P-value.1	Occ(м).1	Occ(ж).1	Occ.1	P-Bonferroni.1	Dim.2	T-Stat.2	P-value.2	Occ(м).2	Occ(ж).2	Occ.2	P-Bonferroni.2	Dim.3	T-Stat.3	P-value.3	Occ(м).3	Occ(ж).3	Occ.3	P-Bonferroni.3	Dim.4	T-Stat.4	P-value.4	Occ(м).4	Occ(ж).4	Occ.4	P-Bonferroni.4	Dim.5	T-Stat.5	P-value.5	Occ(м).5	Occ(ж).5	Occ.5	P-Bonferroni.5	Dim.6	T-Stat.6	P-value.6	Occ(м).6	Occ(ж).6	Occ.6	P-Bonferroni.6	Dim.7	T-Stat.7	P-value.7	Occ(м).7	Occ(ж).7	Occ.7	P-Bonferroni.7	Dim.8	T-Stat.8	P-value.8	Occ(м).8	Occ(ж).8	Occ.8	P-Bonferroni.8	Dim.9	T-Stat.9	P-value.9	Occ(м).9	Occ(ж).9	Occ.9	P-Bonferroni.9	Dim.10	T-Stat.10	P-value.10	Occ(м).10	Occ(ж).10	Occ.10	P-Bonferroni.10	Dim.11	T-Stat.11	P-value.11	Occ(м).11	Occ(ж).11	Occ.11	P-Bonferroni.11	Dim.12	T-Stat.12	P-value.12	Occ(м).12	Occ(ж).12	Occ.12	P-Bonferroni.12	Dim.13	T-Stat.13	P-value.13	Occ(м).13	Occ(ж).13	Occ.13	P-Bonferroni.13	Dim.14	T-Stat.14	P-value.14	Occ(м).14	Occ(ж).14	Occ.14	P-Bonferroni.14	Dim.15	T-Stat.15	P-value.15	Occ(м).15	Occ(ж).15	Occ.15	P-Bonferroni.15	Dim.16	T-Stat.16	P-value.16	Occ(м).16	Occ(ж).16	Occ.16	P-Bonferroni.16	Dim.17	T-Stat.17	P-value.17	Occ(м).17	Occ(ж).17	Occ.17	P-Bonferroni.17	Dim.18	T-Stat.18	P-value.18	Occ(м).18	Occ(ж).18	Occ.18	P-Bonferroni.18	Dim.19	T-Stat.19	P-value.19	Occ(м).19	Occ(ж).19	Occ.19	P-Bonferroni.19	Dim.20	T-Stat.20	P-value.20	Occ(м).20	Occ(ж).20	Occ.20	P-Bonferroni.20	Dim.21	T-Stat.21	P-value.21	Occ(м).21	Occ(ж).21	Occ.21	P-Bonferroni.21	Dim.22	T-Stat.22	P-value.22	Occ(м).22	Occ(ж).22	Occ.22	P-Bonferroni.22
0	0	268_отдых-работа	-2.2617244010340944	0.02552572810913142	51.0	82.0	133.0	3.394921838514479	41_развлечение-когнитивная-способность	2.69301729990069	0.008100940996950504	40.0	84.0	124.0	1.0045166836218624	135_запрет-толчок	2.349521261636525	0.02081132285498347	38.0	65.0	103.0	2.1435662540632974	106_кончина-вечное_искусство	2.3296194278847437	0.02156526810674885	37.0	83.0	120.0	2.587832172809862	247_радостное_событие_грустное_событие	2.793869982220924	0.007045957106570525	22.0	40.0	62.0	0.43684934060737257	222_религия-повседневность	2.0992486130802788	0.04404578950927681	23.0	34.0	57.0	2.5106100020287783	93_учёба-отдых	2.2832296917489665	0.024624035268807062	64.0	123.0	187.0	4.6046945952669205	213_обозрение-сокрытие	2.266977948082441	0.028874553911517224	23.0	48.0	71.0	2.0500933277177227	63_мир-война	-2.3496304613384114	0.02381273633041618	16.0	29.0	45.0	1.071573134868728	158_конец-начало	2.8279055567639566	0.007889515709208409	19.0	24.0	43.0	0.3392491754959616	233_неопределенная_тема-часть_целого	3.0037148777658658	0.0038944567996257156	17.0	50.0	67.0	0.26092860557492303	40_уклад_жизни-дисциплина	2.976495671177442	0.00484797069591945	24.0	20.0	44.0	0.21331071062045576	15_древняя_работа-современная_работа	2.7275081595053194	0.010439164295291804	10.0	23.0	33.0	0.3444924217446295	89_апатия-взбудораженность	-2.669884152763607	0.011804123318436516	12.0	23.0	35.0	0.4131443161452781	287_вода-земля	2.8334019781223554	0.007516336033821139	13.0	25.0	38.0	0.28562076928520336	168_работа-праздность	3.236612833690144	0.0032755771810499584	14.0	15.0	29.0	0.0949917382504488	38_личное-общее	-2.650452396456477	0.014268361656624156	13.0	15.0	28.0	0.3995141263854763	214_спешка-неторопливость	3.3618672137207057	0.002263025539441066	16.0	20.0	36.0	0.08146891941987837	139_свобода-неволя	3.5307496201338857	0.001571896004217175	9.0	19.0	28.0	0.0440130881180809	46_идея-реализация	-2.099937268775888	0.04752657421049152	5.0	22.0	27.0	1.2832175036832711	238_дистанция-близость	-3.0117360004551226	0.003825877817107068	22	39	61	0.23337854684353115	101_фиксация-пересмотр	-2.979772061961132	0.0065288538359599075	8.0	18.0	26.0	0.1697501997349576	33_абстрактная_работа-конкретная_работа	-2.1921481745959133	0.036624333042754496	13.0	18.0	31.0	1.1353543243253894
1	1	270_древность-современность	2.2404705806646783	0.02810856587437052	51.0	82.0	133.0	3.7384392612912793	197_проблема-решение_проблем	2.5967417924620007	0.010747828359481052	40.0	84.0	124.0	1.3327307165756503	117_живая_природа-неживая_природа	-2.2883577045058967	0.024203880746106868	38.0	65.0	103.0	2.4929997168490075	95_доброта-злость	2.2929710904717693	0.025562061030738967	37.0	83.0	120.0	3.0674473236886763	191_техническое_взаимодействие-животные_взаимоотношения	-2.693835165250406	0.009557669055501709	22.0	40.0	62.0	0.592575481441106	27_труд-фортуна	2.0199321506857832	0.04894237523423558	23.0	34.0	57.0	2.7897153883514285	14_изобилие-недостаток	-2.257196921174829	0.025556189960910525	64.0	123.0	187.0	4.779007522690269	256_фильм-жизнь	-2.181685706133057	0.03465006986000579	23.0	48.0	71.0	2.460154960060411	219_соблюдение_закона-правонарушение	2.031569394107042	0.04883784062629544	16.0	29.0	45.0	2.197702828183295	149_нищета-состояние	2.1415960781699157	0.039585704203051866	19.0	24.0	43.0	1.7021852807312303	211_больница-дом	2.426843935626875	0.0184814410777891	17.0	50.0	67.0	1.2382565522118696	287_вода-земля	-2.480304806430234	0.020873570564553967	24.0	20.0	44.0	0.9184371048403748	145_высказывание-умалчивание	-2.252801808269361	0.03157968125084203	10.0	23.0	33.0	1.042129481277787	19_быстрое_явление-длительное_явление	2.6751130088530872	0.011887491396656777	12.0	23.0	35.0	0.4160621988829872	215_творчество-власть	-2.622431541372111	0.014934719199374969	13.0	25.0	38.0	0.5675193295762487	66_курируемый-куратор	3.0662773521462454	0.004881192793853335	14.0	15.0	29.0	0.14155459102174672	255_голод-неопределенная_тема	2.46672606844584	0.023046370699402668	13.0	15.0	28.0	0.6452983795832747	240_осторожность-риск	2.8569170651197067	0.007268379147057406	16.0	20.0	36.0	0.26166164929406666	75_действующее_лицо-зритель	-2.7906923132397203	0.009946229726450024	9.0	19.0	28.0	0.2784944323406006								148_усталость-бодрость	2.910738674494465	0.00513984183977301	22	39	61	0.3135303522261536	214_спешка-неторопливость	2.546362738252275	0.018472042003914342	8.0	18.0	26.0	0.4802730921017729	53_подчинение-неповиновение	-2.2003170078560164	0.0366802599561334	13.0	18.0	31.0	1.1370880586401355
2	2	232_проблема-решение_проблем	-2.210912780713369	0.03057594525004481	51.0	82.0	133.0	4.066600718255962	181_дополнение-устранение	2.224406761854936	0.028556378973074982	40.0	84.0	124.0	3.5409909926612984	147_рассудительность-беспокойство	2.2687438798163444	0.025729549678027264	38.0	65.0	103.0	2.650143616836808	273_жар-холод	-2.219641029968469	0.028432125958001306	37.0	83.0	120.0	3.4118551149601566	76_мир-война	-2.302565582360378	0.025459241606896086	22.0	40.0	62.0	1.5784729796275574								207_фантастика-реальность	-2.1845108771797848	0.03089237096381453	64.0	123.0	187.0	5.776873370233318	137_вертикальные_отношения-горизонтальные_отношения	-2.0728070058841355	0.0425226609060255	23.0	48.0	71.0	3.0191089243278104															15_древняя_работа-современная_работа	-2.4130750819491262	0.02076810914535909	17.0	50.0	67.0	1.3914633127390588	93_учёба-отдых	-2.238708365633141	0.030848971025625706	24.0	20.0	44.0	1.3573547251275309	233_неопределенная_тема-часть_целого	-2.161871874328864	0.04149761904160529	10.0	23.0	33.0	1.3694214283729744	107_мир-драка	-2.6269479301431766	0.013484210239709232	12.0	23.0	35.0	0.4719473583898232	262_серьезность-шутка	-2.350060360704233	0.026426071170584164	13.0	25.0	38.0	1.0041907044821985	172_наука-быт	2.961412148833489	0.0069969699138363595	14.0	15.0	29.0	0.2029121275012544	5_польза-вред	-2.398350581280221	0.025278545804927437	13.0	15.0	28.0	0.7077992825379681	251_недостаток-достоинство	-2.844219629918792	0.00767485654782938	16.0	20.0	36.0	0.27629483572185765	269_власть-беспорядок	2.6755359246276984	0.013438777923455042	9.0	19.0	28.0	0.3762857818567412								55_армия-гражданская_жизнь	-2.8837728329947345	0.006273558687182365	22	39	61	0.3826870799181243	13_личные_отношения-иерархические_отношения	2.5156142834900845	0.01907607565959817	8.0	18.0	26.0	0.4959779671495523	289_недовольство-радость	-2.076903634552784	0.0467826381490931	13.0	18.0	31.0	1.4502617826218862
3	3	114_церковь-мирская_жизнь	2.126537103391084	0.03618920759943136	51.0	82.0	133.0	4.813164610724371	101_фиксация-пересмотр	2.1160848686358404	0.036374721031721714	40.0	84.0	124.0	4.510465407933492	185_беда-счастье	2.152321624557461	0.03395755679927457	38.0	65.0	103.0	3.4976283503252805	158_конец-начало	-2.190396629936526	0.030482886035573437	37.0	83.0	120.0	3.657946324268813	19_быстрое_явление-длительное_явление	-2.2620646522387853	0.02742920376828929	22.0	40.0	62.0	1.7006106336339355								128_неловкость-ловкость	2.1486613711230524	0.03377051886015925	64.0	123.0	187.0	6.3150870268497785	43_энергия-покой	-2.035681002740005	0.0456337069554693	23.0	48.0	71.0	3.2399931938383206																						205_отдых-рабочий_процесс	2.1523061650963458	0.0376050031933521	24.0	20.0	44.0	1.6546201405074925								21_получение_результата-разработка	2.594212620673234	0.014826179725820671	12.0	23.0	35.0	0.5189162904037236	159_реальная_жизнь-выдуманная_жизнь	2.279402481716428	0.030221987511935836	13.0	25.0	38.0	1.148435525453562	201_вирус-растение	-2.94444381144584	0.007896121238654047	14.0	15.0	29.0	0.22898751592096736	18_уменьшение-расширение	-2.3955002172796926	0.02677273859316128	13.0	15.0	28.0	0.7496366806085157	235_процесс-итог	-2.5908925279988235	0.014026867420529904	16.0	20.0	36.0	0.5049672271390766	179_работа-искусство	2.637922758190124	0.014547277791273315	9.0	19.0	28.0	0.4073237781556528								282_путешествие-домоседство	2.8023677860849068	0.007093518287605786	22	39	61	0.4327046155439529	28_неисправность-отлаженность	-2.4371497162454654	0.02279116192099664	8.0	18.0	26.0	0.5925702099459127	28_неисправность-отлаженность	2.0939902845029037	0.049209011851389386	13.0	18.0	31.0	1.525479367393071
4	4	76_мир-война	-2.0398312187225964	0.045432170463552364	51.0	82.0	133.0	6.0424786716524626	211_больница-дом	-2.0618554750047347	0.04154804725277185	40.0	84.0	124.0	5.1519578593437085	35_кончина-вечное_искусство	-2.058500946469767	0.04389750026124919	38.0	65.0	103.0	4.5214425269086655	123_отдых-работа	-2.1651988953191013	0.032714449856616284	37.0	83.0	120.0	3.9257339827939535	177_изыскание-решение	2.1992368172646257	0.031730508922365744	22.0	40.0	62.0	1.967291553186676								57_улица-дом	-2.087385385044351	0.038823611717730085	64.0	123.0	187.0	7.260015391215526	243_проблема-решение_проблем	-2.0163889435431632	0.049436228616022586	23.0	48.0	71.0	3.5099722317376036																						144_физический_труд-искусство	-2.0724954794312063	0.04735314795326923	24.0	20.0	44.0	2.0835385099438457								268_отдых-работа	-2.510169599992789	0.017640699808436442	12.0	23.0	35.0	0.6174244932952755	146_разум-чувство	2.223359847002445	0.03312681593731385	13.0	25.0	38.0	1.2588190056179265	62_жизнь-смерть	2.781803012605472	0.011230722702299552	14.0	15.0	29.0	0.325690958366687	179_работа-искусство	2.1511042208140148	0.04099783415901608	13.0	15.0	28.0	1.14793935645245	41_развлечение-когнитивная-способность	2.449289852440004	0.0229815388512714	16.0	20.0	36.0	0.8273353986457703	110_негативные_эмоции-положительные_эмоции	-2.5941600744663176	0.015460422640699913	9.0	19.0	28.0	0.4328918339395975								291_работа-санкция	-2.7480838577609163	0.008015795526005828	22	39	61	0.4889635270863555	264_безопасность-опасность	-2.435993000745001	0.02740168226486775	8.0	18.0	26.0	0.7124437388865614							
5	5	77_природные_процессы-военные_процессы	1.999565688796201	0.048073933483245776	51.0	82.0	133.0	6.3938331532716886								192_производство-наука	-2.041177280594323	0.04390166084747743	38.0	65.0	103.0	4.521871067290175	236_умственный_труд-физический_труд	2.039527088868757	0.043691086766497335	37.0	83.0	120.0	5.242930411979679	51_творческая_реализация - эмоциональное_переживание	2.170501559698998	0.03415323640224712	22.0	40.0	62.0	2.1175006569393213								81_религия-наука	-2.0644707044504207	0.04176950845577438	64.0	123.0	187.0	7.8108980812298086																																											158_конец-начало	-2.4752996967065086	0.019405744517141443	12.0	23.0	35.0	0.6792010580999506	34_духовное_наслаждение-физическое_наслаждение	-2.179281567421389	0.0371921717598842	13.0	25.0	38.0	1.4133025268755997	38_личное-общее	-2.7345595792595345	0.011585346965227582	14.0	15.0	29.0	0.3359750619915999	36_спокойствие-деятельность	-2.186965203266967	0.04208232566614795	13.0	15.0	28.0	1.1783051186521427	59_увядание-расцвет	2.3859871783057796	0.02310731328725893	16.0	20.0	36.0	0.8318632783413213	116_смерть-жизнь	-2.6034322183922463	0.01601154899895737	9.0	19.0	28.0	0.4483233719708063								269_власть-беспорядок	2.6715357382226883	0.009830975407168806	22	39	61	0.5996894998372971	141_микробиология-неопределенная_тема	-2.167582857712305	0.0487640756662692	8.0	18.0	26.0	1.2678659673229993							
6	6															231_злость-радость	2.044659390969456	0.045022134445994864	38.0	65.0	103.0	4.637279847937472								160_победа-поражение	2.143735668480021	0.03725172528848123	22.0	40.0	62.0	2.3096069678858364								4_праздник-быт	-2.0536273879609137	0.0418946392702523	64.0	123.0	187.0	7.834297543537179																																											241_нападение-оборона	2.392027027554439	0.025161847997123142	12.0	23.0	35.0	0.8806646798993101	24_активность-пассивность	-2.1640038008826146	0.03760287658976657	13.0	25.0	38.0	1.4289093104111297	41_развлечение-когнитивная-способность	2.704450805894282	0.0134797470981484	14.0	15.0	29.0	0.3909126658463036	109_убожество-роскошь	2.168164338069189	0.04380048362977852	13.0	15.0	28.0	1.226413541633799	212_наука-быт	-2.3290575303037904	0.025987954675675426	16.0	20.0	36.0	0.9355663683243152	300_беспокойство-спокойствие	2.4742006646547483	0.020203837061334832	9.0	19.0	28.0	0.5657074377173753								135_запрет-толчок	-2.6231315211546544	0.01165786593419215	22	39	61	0.7111298219857212														
7	7															113_скрытность-прозрачность	-2.0093582659946616	0.047902175759898656	38.0	65.0	103.0	4.933924103269561								22_деятельность_наверху-деятельность_в_земле	2.099488271522503	0.04055221107910684	22.0	40.0	62.0	2.514237086904624								78_популярность-безвестность	-2.0496853845633183	0.04221614714706982	64.0	123.0	187.0	7.8944195165020545																																											195_болезнь-работа	2.375402351111028	0.02678479746758606	12.0	23.0	35.0	0.937467911365512	28_неисправность-отлаженность	-2.0991343256157364	0.044786263547089394	13.0	25.0	38.0	1.701878014789397	246_чистота-беспорядок	2.704933455374828	0.014296205432379163	14.0	15.0	29.0	0.41458995753899575	285_опасность-безопасность	-2.1199299405374794	0.04410712710207011	13.0	15.0	28.0	1.2349995588579632	35_кончина-вечное_искусство	-2.2675130733624345	0.030913628256424942	16.0	20.0	36.0	1.1128906172312978	108_творчество-власть	2.47884952696131	0.020280215446835385	9.0	19.0	28.0	0.5678460325113907								65_серьёзность-веселье	-2.613952131891065	0.011906377630785073	22	39	61	0.7262890354778895														
8	8															12_частное-общее	2.0055098566730867	0.04806426253050372	38.0	65.0	103.0	4.950619040641883								91_здоровье-болезнь	-2.040166138999247	0.0465615940871016	22.0	40.0	62.0	2.886818833400299								64_человеческое_взаимодействие-механическое_взаимодействие	-2.0440784046016764	0.042593294814640914	64.0	123.0	187.0	7.964946130337848																																											270_древность-современность	-2.3592214497645534	0.02691211094968344	12.0	23.0	35.0	0.9419238832389204	232_проблема-решение_проблем	2.0610799070610297	0.04881876515796468	13.0	25.0	38.0	1.8551130760026584	203_концепция-хаотичность	-2.6002905442240256	0.015121248366710588	14.0	15.0	29.0	0.4385162026346071	299_веселье-грусть	-2.184831554450413	0.04412859159928074	13.0	15.0	28.0	1.235600564779861	46_идея-реализация	2.2545095543920524	0.03092510387016423	16.0	20.0	36.0	1.1133037393259124	192_производство-наука	2.456007415311241	0.021158753105235486	9.0	19.0	28.0	0.5924450869465936								299_веселье-грусть	-2.596803181038263	0.011911189407761374	22	39	61	0.7265825538734438														
