,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображена,изобразить,VERB,ROOT,[],"[3, 30, 86]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
22,молодая,молодой,ADJ,amod,"[30, 11]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
30,женщина,женщина,NOUN,nsubj:pass,[11],"[22, 38, 42, 65]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
38, , ,SPACE,appos,"[30, 11]",[],
39,по,по,ADP,case,"[42, 30, 11]",[],
42,имени,имя,NOUN,nmod,"[30, 11]","[39, 48]",Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
48,Айсидора,айсидора,PROPN,nmod,"[42, 30, 11]",[],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
57,и,и,CCONJ,cc,"[59, 65, 30, 11]",[],
59,то,то,CCONJ,det,"[65, 30, 11]","[57, 62]",
62,ли,ли,PART,advmod,"[59, 65, 30, 11]",[],
65,старушка,старушка,NOUN,appos,"[30, 11]","[59, 81]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
73,",",",",PUNCT,punct,"[81, 65, 30, 11]",[],
75,то,то,CCONJ,cc,"[81, 65, 30, 11]",[78],
78,ли,ли,PART,fixed,"[75, 81, 65, 30, 11]",[],
81,демон,демон,NOUN,appos,"[65, 30, 11]","[73, 75]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
86,.,.,PUNCT,punct,[11],[],
88,В,в,ADP,case,"[96, 124]",[],
90,любом,любой,DET,det,"[96, 124]",[],Case=Loc|Gender=Masc|Number=Sing
96,случае,случай,NOUN,obl,[124],"[88, 90]",Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
103,второй,второй,ADJ,amod,"[110, 124]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
110,персонаж,персонаж,NOUN,nsubj,[124],[103],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
119,меня,я,PRON,obj,[124],[],Case=Gen|Number=Sing|Person=First
124,пугает,пугать,VERB,ROOT,[],"[96, 110, 119, 137, 153]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
131,своим,свой,DET,det,"[137, 124]",[],Case=Ins|Gender=Masc|Number=Sing
