,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Привет,привет,NOUN,ROOT,[],"[12, 16]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
6,",",",",PUNCT,punct,"[12, 0]",[],
8,как,как,SCONJ,case,"[12, 0]",[],
12,дела,дело,NOUN,obl,[0],"[6, 8]",Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
16,?,?,PUNCT,punct,[0],[],
18,Совсем,совсем,ADV,advmod,[25],[],Degree=Pos
25,перестали,перестать,VERB,ROOT,[],"[18, 35, 49]",Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
35,переписываться,переписываться,VERB,xcomp,[25],[],Aspect=Imp|VerbForm=Inf|Voice=Mid
49,.,.,PUNCT,punct,[25],[],
51,У,у,ADP,case,"[53, 62]",[],
53,меня,я,PRON,obl,[62],[51],Case=Gen|Number=Sing|Person=First
58,все,все,PRON,nsubj,[62],[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
62,отлично,отличный,ADJ,ROOT,[],"[53, 58, 69]",Degree=Pos|Gender=Neut|Number=Sing|StyleVariant=Short
69,.,.,PUNCT,punct,[62],[],
71,Дом,дом,NOUN,ROOT,[],"[76, 83, 91, 97]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
74,",",",",PUNCT,punct,"[76, 71]",[],
76,семья,семья,NOUN,conj,[71],[74],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
81,",",",",PUNCT,punct,"[83, 71]",[],
83,работа,работа,NOUN,conj,[71],[81],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
89,",",",",PUNCT,punct,"[91, 71]",[],
91,универ,универ,NOUN,conj,[71],[89],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
97,.,.,PUNCT,punct,[71],[],
99,Гуляем,гулять,VERB,ROOT,[],"[106, 112]",Aspect=Imp|Mood=Ind|Number=Plur|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
106,иногда,иногда,ADV,advmod,[99],[],Degree=Pos
112,.,.,PUNCT,punct,[99],[],
114,Вот,вот,PART,advmod,[125],[],
118,сессия,сессия,NOUN,nsubj,[125],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
125,началась,начаться,VERB,ROOT,[],"[114, 118, 135, 186, 194]",Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
133,",",",",PUNCT,punct,"[135, 125]",[],
135,приходится,приходиться,VERB,conj,[125],"[133, 146]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
146,совмещать,совмещать,VERB,csubj,"[135, 125]",[158],Aspect=Imp|VerbForm=Inf|Voice=Act
156,с,с,ADP,case,"[158, 146, 135, 125]",[],
158,работой,работа,NOUN,obl,"[146, 135, 125]",[156],Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
165,",",",",PUNCT,punct,"[186, 125]",[],
167,но,но,CCONJ,cc,"[186, 125]",[],
170,ничего,ничто,PRON,nsubj,"[186, 125]",[],Case=Gen
176,",",",",PUNCT,punct,"[186, 125]",[],
178,мне,я,PRON,iobj,"[186, 125]",[],Case=Dat|Number=Sing|Person=First
182,уже,уже,ADV,advmod,"[186, 125]",[],Degree=Pos
186,нравится,нравиться,VERB,conj,[125],"[165, 167, 170, 176, 178, 182]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
194,.,.,PUNCT,punct,[125],[],
196,Сыну,сын,NOUN,iobj,[215],[],Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
201,шесть,шесть,NUM,nummod:gov,"[207, 215]",[],Case=Acc
207,месяцев,месяц,NOUN,obl,[215],[201],Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
215,исполнилось,исполниться,VERB,ROOT,[],"[196, 207, 241, 248, 266, 274]",Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
226,",",",",PUNCT,punct,"[241, 215]",[],
228,Марина,марина,PROPN,nsubj,"[241, 215]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
235,с,с,ADP,case,"[237, 241, 215]",[],
237,ним,он,PRON,obl,"[241, 215]",[235],Case=Ins|Gender=Masc|Number=Sing|Person=Third
