,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображены,изобразить,VERB,ROOT,[],"[3, 30, 110]",Aspect=Perf|Number=Plur|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
22,пожилая,пожилой,ADJ,amod,"[30, 11]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
30,женщина,женщина,NOUN,nsubj:pass,[11],"[22, 40, 84]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
38,с,с,ADP,case,"[40, 30, 11]",[],
40,мудрым,мудрым,NOUN,nmod,"[30, 11]","[38, 48]",Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
46,",",",",PUNCT,punct,"[48, 40, 30, 11]",[],
48,пожившим,пожить,VERB,acl,"[40, 30, 11]","[46, 57]",Aspect=Perf|Case=Ins|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Act
57,выражением,выражение,NOUN,obl,"[48, 40, 30, 11]",[68],Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
68,лица,лицо,NOUN,nmod,"[57, 48, 40, 30, 11]",[],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
72,:,:,PUNCT,punct,"[84, 30, 11]",[],
74,небольшая,небольшой,ADJ,amod,"[84, 30, 11]",[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
84,хитрость,хитрость,NOUN,parataxis,"[30, 11]","[72, 74, 105]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
93,и,и,CCONJ,cc,"[105, 84, 30, 11]",[],
95,надменные,надменный,ADJ,amod,"[105, 84, 30, 11]",[],Case=Nom|Degree=Pos|Number=Plur
105,черты,черта,NOUN,conj,"[84, 30, 11]","[93, 95]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
110,.,.,PUNCT,punct,[11],[],
112,И,и,CCONJ,cc,[131],[],
114,эмансипированная,эмансипированная,ADJ,amod,[131],[],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
131,женщина,женщина,NOUN,ROOT,[],"[112, 114, 156, 191]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
139,или,или,CCONJ,cc,"[156, 131]",[],
143,женоподобный,женоподобный,ADJ,amod,"[156, 131]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
156,мужчина,мужчина,NOUN,conj,[131],"[139, 143, 176]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
164,с,с,ADP,case,"[176, 156, 131]",[],
166,противной,противный,ADJ,amod,"[176, 156, 131]",[],Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
176,мимикой,мимика,NOUN,nmod,"[156, 131]","[164, 166, 187]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
184,на,на,ADP,case,"[187, 176, 156, 131]",[],
187,лице,лицо,NOUN,nmod,"[176, 156, 131]",[184],Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
191,.,.,PUNCT,punct,[131],[],
193,Ситуация,ситуация,NOUN,nsubj,[202],[],Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
202,неопределенная,неопределённый,ADJ,ROOT,[],"[193, 216]",Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
216,.,.,PUNCT,punct,[202],[],
218,Потом,потом,ADV,advmod,[224],[],Degree=Pos
224,произойдет,произойти,VERB,ROOT,[],"[218, 235, 256]",Aspect=Perf|Mood=Ind|Number=Sing|Person=Third|Tense=Fut|VerbForm=Fin|Voice=Act
235,то,то,PRON,nsubj,[224],[243],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
237,",",",",PUNCT,punct,"[243, 235, 224]",[],
239,что,что,PRON,nsubj,"[243, 235, 224]",[],Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
243,было,было,AUX,acl,"[235, 224]","[237, 239, 251]",Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
248,до,до,ADP,case,"[251, 243, 235, 224]",[],
251,этого,это,PRON,obl,"[243, 235, 224]",[248],Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
256,.,.,PUNCT,punct,[224],[],
258,Мысли,мысль,NOUN,nsubj,[284],[266],Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
264,и,и,CCONJ,cc,"[266, 258, 284]",[],
266,желания,желание,NOUN,conj,"[258, 284]",[264],Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
274,у,у,ADP,case,"[276, 284]",[],
276,старухи,старуха,NOUN,obl,[284],[274],Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
284,скрытые,скрыть,VERB,ROOT,[],"[258, 276, 291]",Animacy=Inan|Aspect=Perf|Case=Acc|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass
291,.,.,PUNCT,punct,[284],[],
293,У,у,ADP,case,[295],[],
295,него,него,PRON,ROOT,[],"[293, 301, 306, 308, 315]",Case=Gen|Gender=Masc|Number=Sing|Person=Third
300,(,(,PUNCT,punct,"[301, 295]",[],
301,нее,нее,PRON,parataxis,[295],"[300, 304]",Case=Gen|Gender=Fem|Number=Sing|Person=Third
304,),),PUNCT,punct,"[301, 295]",[],
306,-,-,PUNCT,nsubj,[295],[],
308,наивные,наивный,ADJ,nsubj,[295],[],Case=Nom|Degree=Pos|Number=Plur
315,.,.,PUNCT,punct,[295],[],
