,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображена,изобразить,VERB,ROOT,[],"[3, 22, 29]",Aspect=Perf|Gender=Fem|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
22,женщина,женщина,NOUN,nsubj:pass,[11],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
29,.,.,PUNCT,punct,[11],[],
31,Молодая,молодой,ADJ,amod,[61],[40],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
38,",",",",PUNCT,punct,"[40, 31, 61]",[],
40,красивая,красивый,ADJ,conj,"[31, 61]",[38],Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
48,",",",",PUNCT,punct,[61],[],
50,с,с,ADP,case,[61],[],
52,короткой,короткий,ADJ,amod,[61],[],Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
61,стрижкой,стрижка,NOUN,ROOT,[],"[31, 48, 50, 52, 93, 98]",Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
70,чёрных,чёрный,ADJ,amod,"[93, 61]",[],Case=Gen|Degree=Pos|Number=Plur
77,слегка,слегка,ADV,advmod,"[84, 93, 61]",[],Degree=Pos
84,вьющихся,вьющихся,VERB,acl,"[93, 61]",[77],Aspect=Imp|Case=Gen|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Pass
93,волос,волос,NOUN,nmod,[61],"[70, 84]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
98,.,.,PUNCT,punct,[61],[],
100,Она,она,PRON,nsubj,[104],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
104,добра,добро,NOUN,ROOT,[],"[100, 112, 122]",Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
110,и,и,CCONJ,cc,"[112, 104]",[],
112,приветлива,приветливый,ADJ,conj,[104],[110],Degree=Pos|Gender=Fem|Number=Sing|StyleVariant=Short
122,.,.,PUNCT,punct,[104],[],
124,Ей,она,PRON,iobj,[130],[],Case=Dat|Gender=Fem|Number=Sing|Person=Third
127,26,26,NUM,nummod,[130],[],
130,лет,год,NOUN,ROOT,[],"[124, 127, 133]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
133,.,.,PUNCT,punct,[130],[],
135,Но,но,CCONJ,cc,[150],[],
138,она,она,PRON,nsubj,[150],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
142,всё,всё,PART,advmod,[150],[],
