,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображен,изобразить,VERB,ROOT,[],"[3, 34, 52]",Aspect=Perf|Gender=Masc|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
21,женоподобный,женоподобный,ADJ,amod,"[34, 11]",[],Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
34,мужчина,мужчина,NOUN,nsubj:pass,[11],"[21, 44]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
42,и,и,CCONJ,cc,"[44, 34, 11]",[],
44,старушка,старушка,NOUN,conj,"[34, 11]",[42],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
52,.,.,PUNCT,punct,[11],[],
54,Мужчина,мужчина,NOUN,nsubj,[62],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
62,смотрит,смотреть,VERB,ROOT,[],"[54, 77, 100, 106]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
70,в,в,ADP,case,"[77, 62]",[],
72,одну,одну,NUM,nummod,"[77, 62]",[],Case=Acc|Gender=Fem|Number=Sing
77,сторону,сторона,NOUN,obl,[62],"[70, 72]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
84,",",",",PUNCT,punct,"[100, 62]",[],
86,а,а,CCONJ,cc,"[100, 62]",[],
88,бабушка,бабушка,NOUN,nsubj,"[100, 62]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
96,-,-,NOUN,nsubj,"[100, 62]",[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
98,в,в,ADP,case,"[100, 62]",[],
100,другую,другую,ADJ,conj,[62],"[84, 86, 88, 96, 98]",Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
106,.,.,PUNCT,punct,[62],[],
108,Женщина,женщина,NOUN,nsubj,[116],[],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
116,держит,держать,VERB,ROOT,[],"[108, 123, 132, 135]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
123,ладонь,ладонь,NOUN,obj,[116],[],Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
130,у,у,ADP,case,"[132, 116]",[],
132,рта,рот,NOUN,obl,[116],[130],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
135,.,.,PUNCT,punct,[116],[],
