,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,На,на,ADP,case,"[3, 11]",[],
3,картине,картина,NOUN,obl,[11],[0],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
11,изображен,изобразить,VERB,ROOT,[],"[3, 21, 45]",Aspect=Perf|Gender=Masc|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
21,сын,сын,NOUN,nsubj:pass,[11],[41],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
25,и,и,CCONJ,cc,"[41, 21, 11]",[],
27,его,его,PRON,nmod,"[41, 21, 11]",[],Case=Gen|Gender=Masc|Number=Sing|Person=Third
31,стареющая,стареть,VERB,amod,"[41, 21, 11]",[],Aspect=Imp|Case=Nom|Gender=Fem|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
41,мать,мать,NOUN,conj,"[21, 11]","[25, 27, 31]",Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
45,.,.,PUNCT,punct,[11],[],
47,На,на,ADP,case,"[50, 58]",[],
50,картине,картина,NOUN,obl,[58],[47],Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
58,показано,показать,VERB,ROOT,[],"[50, 76, 100]",Aspect=Perf|Gender=Neut|Number=Sing|StyleVariant=Short|Tense=Past|VerbForm=Part|Voice=Pass
67,как,как,SCONJ,case,"[71, 76, 58]",[],
71,мать,мать,NOUN,nsubj,"[76, 58]",[67],Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
76,ждет,ждать,VERB,csubj:pass,[58],"[71, 88, 95]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Act
81,своего,свой,DET,det,"[88, 76, 58]",[],Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
88,сына,сын,NOUN,obj,"[76, 58]",[81],Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
93,с,с,ADP,case,"[95, 76, 58]",[],
95,войны,война,NOUN,obl,"[76, 58]",[93],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
100,.,.,PUNCT,punct,[58],[],
102,Она,она,PRON,nsubj,[106],[],Case=Nom|Gender=Fem|Number=Sing|Person=Third
106,томится,томиться,VERB,ROOT,[],"[102, 114, 148]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
114,ожиданием,ожидание,NOUN,obl,[106],[126],Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
124,о,о,ADP,case,"[126, 114, 106]",[],
