,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Здравствуйте,здравствовать,VERB,ROOT,[],[12],Aspect=Imp|Mood=Imp|Number=Plur|Person=Second|VerbForm=Fin|Voice=Act
12,.,.,PUNCT,punct,[0],[],
14,Я,я,PRON,nsubj,[16],[],Case=Nom|Number=Sing|Person=First
16,хочу,хотеть,VERB,ROOT,[],"[14, 30, 69, 80, 127, 145]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
21,чтобы,чтобы,SCONJ,mark,"[30, 16]",[],Mood=Cnd
27,Вы,вы,PRON,nsubj,"[30, 16]",[],Case=Nom|Number=Plur|Person=Second
30,приняли,принять,VERB,ccomp,[16],"[21, 27, 38, 45]",Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
38,меня,я,PRON,obj,"[30, 16]",[],Case=Acc|Number=Sing|Person=First
43,в,в,ADP,case,"[45, 30, 16]",[],
45,организацию,организация,NOUN,obl,"[30, 16]","[43, 57]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
57,ОЭК,оэк,PROPN,nmod,"[45, 30, 16]",[61],Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
61,НВ-5,нв-5,PROPN,appos,"[57, 45, 30, 16]",[66],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
66,т.к,т.к,PROPN,appos,"[61, 57, 45, 30, 16]",[],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
69,.,.,PUNCT,punct,[16],[],
71,именно,именно,PART,advmod,"[78, 80, 16]",[],
78,я,я,PRON,nsubj,"[80, 16]",[71],Case=Nom|Number=Sing|Person=First
80,подхожу,подходить,VERB,ccomp,[16],"[78, 91]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
88,на,на,ADP,case,"[91, 80, 16]",[],
91,должность,должность,NOUN,obl,"[80, 16]","[88, 101]",Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
101,прораба,прораб,NOUN,nmod,"[91, 80, 16]",[109],Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
109,участка,участок,NOUN,nmod,"[101, 91, 80, 16]",[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
116,",",",",PUNCT,punct,"[127, 16]",[],
118,и,и,CCONJ,cc,"[127, 16]",[],
120,на,на,ADP,case,"[123, 127, 16]",[],
123,это,это,PRON,obl,"[127, 16]",[120],Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
127,имеется,иметься,VERB,conj,[16],"[116, 118, 123, 135]",Aspect=Imp|Mood=Ind|Number=Sing|Person=Third|Tense=Pres|VerbForm=Fin|Voice=Mid
135,ряд,ряд,NOUN,nsubj,"[127, 16]",[139],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
139,причин,причина,NOUN,nmod,"[135, 127, 16]",[],Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
145,.,.,PUNCT,punct,[16],[],
147,Я,я,PRON,nsubj,[149],[],Case=Nom|Number=Sing|Person=First
149,имею,иметь,VERB,ROOT,[],"[147, 173, 186, 260]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
154,высшее,высокий,ADJ,amod,"[173, 149]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
161,инженерское,инженерский,ADJ,amod,"[173, 149]",[],Animacy=Inan|Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
173,образование,образование,NOUN,obj,[149],"[154, 161]",Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
184,",",",",PUNCT,punct,"[186, 149]",[],
186,имею,иметь,VERB,conj,[149],"[184, 191]",Aspect=Imp|Mood=Ind|Number=Sing|Person=First|Tense=Pres|VerbForm=Fin|Voice=Act
