,Word,Lemma,POS,Dep-type,Ancestors,Dependants,Morph
0,Ф.И.О.,ф.и.о.,PROPN,ROOT,[],"[16, 21, 24]",Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
6,:,:,PUNCT,punct,"[8, 16, 0]",[],
8,Режских,режских,ADJ,amod,"[16, 0]",[6],Case=Gen|Degree=Pos|Number=Plur
16,Б.Е.,б.е.,PROPN,appos,[0],[8],Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing
21,г.р,г.р,PROPN,appos,[0],[],Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
24,.,.,PUNCT,punct,[0],[],
26,18,18,ADJ,ROOT,[],"[29, 42, 45, 46, 47, 53, 64]",
29,октября,октябрь,NOUN,flat,[26],[],Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
37,1992,1992,ADJ,amod,"[42, 26]",[],
42,г,г,NOUN,nmod,[26],"[37, 43]",Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
43,.,.,PUNCT,punct,"[42, 26]",[],
45,e,e,X,appos,[26],[],Foreign=Yes
46,-,-,X,appos,[26],[],Foreign=Yes
47,mail,mail,X,appos,[26],[],Foreign=Yes
51,:,:,PUNCT,punct,"[53, 26]",[],
53,123@mail.ru,123@mail.ru,NUM,parataxis,[26],[51],
64,.,.,PUNCT,punct,[26],[],
66,адрес,адрес,NOUN,ROOT,[],[73],Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
71,:,:,PUNCT,punct,"[73, 66]",[],
73,ул,ул,PROPN,parataxis,[66],"[71, 75]",Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
75,.,.,PUNCT,punct,"[73, 66]",[],
77,Маршака,маршака,PROPN,ROOT,[],"[86, 87, 88, 89]",Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
84,",",",",PUNCT,punct,"[86, 77]",[],
86,1,1,NUM,nummod,[77],[84],
87,-,-,NUM,nummod,[77],[],
88,1,1,NUM,conj,[77],[],
89,.,.,PUNCT,punct,[77],[],
91,тел,тело,NOUN,ROOT,[],[94],Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
94,.,.,PUNCT,punct,[91],[],
95,:,:,PUNCT,punct,[97],[],
97,8(473)211,8(473)211,NUM,ROOT,[],"[95, 106, 107, 109, 110, 112]",
106,-,-,NUM,nsubj:pass,[97],[],
107,22,22,NUM,parataxis,[97],[],
109,-,-,NUM,nummod,[97],[],
110,33,33,NUM,nummod,[97],[],
112,.,.,PUNCT,punct,[97],[],
