	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB
	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni
0	почти_ADV	0.47024412833606916	1.4537769222789554e-12	5	3.5355854749824195e-09	и_CCONJ	0.18211252159497657	0.009309784966766968	27.0	10.938997335951187	только_PART	0.22503972822365328	0.0012464589663439348	5.0	1.2177904101180244	ты_PRON	-0.1448733873847858	0.03918164447105331	10.0	46.78288349843765	а_CCONJ	0.16598589589146953	0.017943942826594825	9.0	12.327488721870644	мой_DET	0.1651064340883291	0.01856975140432048	8.0	13.054535237237296	и_CCONJ	0.1634124575085283	0.019828725461826416	18.0	19.471808403513542	мой_DET	0.3200396196878458	3.244273309545417e-06	10.0	0.0034291968881895057	у_ADP	0.21872255664362952	0.0017178296125097286	6.0	2.550976974576947	свой_DET	0.21355001464172793	0.0022193000209219374	6.0	1.5579486146872001	жизнь_NOUN	0.20337717260983076	0.0036112501471706956	25.0	2.8348313655289963	год_NOUN	0.2276605578879331	0.0010883334202508167	7.0	1.0665667518458004	мой_DET	0.22031493118171105	0.001585715416026977	25.0	1.1290293762112078	все_PRON	0.14840759076484203	0.034588676228061485	5.0	14.87313077806644	было_AUX	0.17237807017350612	0.013921575222230744	6.0	5.359806460558836	мы_PRON	0.2276445261672963	0.0010892419786944123	7.0	0.5293716016454844	только_PART	0.4458680880859541	2.6206846748243737e-11	5.0	1.6798588765624235e-08	очень_ADV	0.1443287854862296	0.03993318769420458	8.0	26.795168942811273	с_ADP	0.14580036523133283	0.03792984599532318	6.0	10.885865800657752	твой_DET	0.18918200420533093	0.006866742834213208	25.0	3.172435189406502	на_ADP	0.280531188008746	5.0353939875550255e-05	5.0	0.01968839049134015
1	твой_DET	0.41804599158765215	5.434845920410165e-10	15	1.321754527843752e-06	человек_NOUN	0.16104571829005224	0.021711209069820922	5.0	25.510670657039583	это_PRON	0.180005250891526	0.010173703170399579	7.0	9.939707997480388						чтобы_SCONJ	0.15515067135538965	0.027083800673714152	6.0	18.606571062841624	жизнь_NOUN	0.15270063029882402	0.02963120223449632	6.0	20.830735170850915	свой_DET	0.16115971466141538	0.021617119309317295	5.0	21.228011161749585	весь_DET	0.28643104961164456	3.428636521691526e-05	12.0	0.03624068803427943	с_ADP	0.18937264180210078	0.006809637655470468	13.0	10.112311918373646	в_ADP	0.19022910170648322	0.006558278446150783	14.0	4.6039114691978495	и_CCONJ	0.1943205785096149	0.005468175050639433	29.0	4.292517414751955	погода_NOUN	0.20265093159555556	0.003735807466152005	6.0	3.6610913168289647	а_CCONJ	0.20123544044949004	0.00398977409775626	7.0	2.8407191576024573						ты_PRON	0.1529686294972515	0.029342941401790903	8.0	11.297032439689497	в_ADP	0.2148130977981836	0.002085867132591448	24.0	1.013731426439444	человек_NOUN	0.31038997590012735	6.578701191674347e-06	6.0	0.004216947463863256						мой_DET	0.14395050839620138	0.040462318483103575	6.0	11.612685404650726						как_SCONJ	0.25752682561131707	0.00020783750563299613	10.0	0.08126446470250148
2	понять_VERB	0.3809595310863453	2.056212038266526e-08	10	5.000707677064191e-05						и_CCONJ	0.1474900740633039	0.0357348461873061	19.0	34.91294472499806											писать_VERB	0.14462132095708638	0.03952799761058793	5.0	27.788182320243315						надеяться_VERB	0.26438951010282497	0.0001379803451118587	14.0	0.14584522478323464						не_PART	0.15178281437201824	0.030636791647216548	32.0	21.507027736346018	как_SCONJ	0.1923162948638194	0.005980064217194055	14.0	4.694350410497333	весь_DET	0.19519953993447023	0.00525634639840537	11.0	5.151219470437263	личный_ADJ	0.15325032331808358	0.029042535207840458	6.0	20.678285067982404											но_CCONJ	0.20350955094665832	0.0035889542027499497	5.0	1.7442317425364755	интересный_ADJ	0.23292580699825802	0.0008248812535659946	5.0	0.5287488835358025																				
3	говорить_VERB	0.23174183855611796	0.000878401705750111	13	2.13627294838427						не_PART	0.1454935108601466	0.0383404329809427	18.0	37.45860302238102																					это_PRON	0.20071579760281658	0.004086844175723001	19.0	4.319794293739212											у_ADP	0.19030328869461047	0.006536900321396021	11.0	5.131466752295877	целый_ADJ	0.18138102324789976	0.00960201968072465	5.0	9.409979287110158	время_NOUN	0.14775098620786084	0.03540568668256236	6.0	25.2088489179844											что_SCONJ	0.1426994566735341	0.042254482895721	5.0	20.535678687320406	как_SCONJ	0.21722853157958852	0.0018508417068667227	12.0	1.1863895341015693																				
4	что_PRON	0.22957337621702617	0.0009847895156192444	70	2.395008101986002																															на_ADP	0.18705098242672294	0.007534762674729809	27.0	7.964244147189408											но_CCONJ	0.17571908093153266	0.012152173861043168	8.0	9.539456480918886	начать_VERB	0.14218736190787776	0.04300706008265049	5.0	42.14691888099748																					всё_PRON	-0.20290325951139562	0.00369209812757554	15.0	2.3666348997759212																				
5	поехать_VERB	0.22787088427614005	0.0010764779442021576	9	2.6179943602996474																															и_CCONJ	0.1834299402290829	0.008803287817525929	50.0	9.305075223124907											очень_ADV	0.16967394211743658	0.015515067458030146	10.0	12.179327954553663	решить_VERB	0.13778367228398744	0.049954601300171236	5.0	48.95550927416781																					что_SCONJ	0.17531571898612827	0.012354730466752872	21.0	7.919382229188591																				
6	лето_NOUN	0.22709584737410962	0.0011207598531841375	9	2.7256879629438227																																														последний_ADJ	0.1593249195976553	0.023175074677333412	6.0	18.19243362170673																										все_PRON	0.1557444184603174	0.02649549595567951	66.0	16.983612907590565																				
7	собираться_VERB	0.2075895642619525	0.0029598789054537766	9	7.1984254980635844																																														а_CCONJ	0.13922471858352675	0.04758495282883395	7.0	37.354187970634655																																																		
8	встретиться_VERB	0.20698117754146908	0.003046856277127057	6	7.409954465973003																																																																																																				
