	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	она_PRON	она_PRON	она_PRON	она_PRON	она_PRON	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni
0	работать_VERB	-0.13546634847027408	0.001450392758077157	44	7.240360648321168	теперь_ADV	0.1435477584167284	0.0007345822262922146	9.0	1.4485961502482472	так_ADV	0.12681673080974465	0.0028882571468371765	26.0	4.254402777291161	не_PART	0.12835433784740896	0.0025629301242253884	62.0	5.848606543482337	не_PART	0.12243635020794583	0.004031576236351981	60.0	5.704680374438053	хотеть_VERB	0.11732446159470687	0.005873480909370416	16.0	7.76474176218769	если_SCONJ	-0.10733591177457344	0.011775429640081709	5.0	17.07437297811848	я_PRON	0.13496233057281778	0.0015114693117719202	232.0	3.0970006198206645	про_ADP	0.09921876837037774	0.019947301193571104	6.0	46.11816035953639	бы_AUX	-0.10716777715464615	0.011908802654735566	5.0	13.05204770959018	мы_PRON	0.10445689598728576	0.014251304621747155	23.0	18.825973405327993	но_CCONJ	0.13143209907139278	0.002009990057651947	26.0	3.1818142612630322	город_NOUN	-0.11504426373371766	0.006916012289423585	18.0	16.065896548330986	изменение_NOUN	-0.1261173278709525	0.00304832123196521	6.0	3.752483436549174	наш_DET	-0.12822152081948512	0.002589652611527227	5.0	2.4834768544546106	за_ADP	0.08852633186808462	0.0379421270274817	5.0	24.20707704353332	5_NUM	-0.12248074226235062	0.004018179515820021	5.0	4.484288339655143	как_ADV	-0.15111647093605596	0.0003760059002499849	10.0	0.47000737531248116	как_ADV	-0.12513917489548537	0.003285722966220063	8.0	4.67558378093115	твой_DET	0.10419818003621362	0.014494762346309581	5.0	6.073305423103714	хотеться_VERB	0.11015204574423812	0.009729756114559831	5.0	7.50164196432563	город_NOUN	-0.11352985614850925	0.007697115238820271	5.0	7.435413320700381	мы_PRON	0.10779829281215687	0.01141543366613505	7.0	5.867532904393416
1	за_ADP	0.13235366402044932	0.0018670670172852202	108	9.32039855028782	я_PRON	0.13255778591162035	0.0018366972374562103	105.0	3.6219669522636466	хотеть_VERB	0.11443396227319064	0.007221823091993624	9.0	10.637745414506607	помнить_VERB	-0.12192995008420433	0.004187285635003344	6.0	9.555385819077632	увидеться_VERB	0.11249520807302676	0.008275181291039074	10.0	11.709381526820291	ведь_SCONJ	0.10657311116359972	0.012391301099025672	5.0	16.38130005291194	стать_VERB	0.10405278208122991	0.014633184302990479	6.0	21.218117239336195	ты_PRON	0.1332369437978998	0.0017388797425087693	196.0	3.5629645924004683	не_PART	0.09817437883819341	0.021294595109938984	41.0	49.23310389417893	нибудь_ADV	-0.08666420649206541	0.0421885441826605	7.0	46.238644424195904	домой_ADV	0.0993347943319918	0.019802305619911743	5.0	26.15884572390341	он_PRON	0.12747093791409966	0.0027455012463427947	17.0	4.346128472960644	часто_ADV	-0.10977651885104715	0.009982901005385044	21.0	23.190279035509455	последний_ADJ	-0.11913376796904943	0.005149223834968286	14.0	6.33869454084596	даже_PART	0.11535250062468771	0.0067660136143244155	19.0	6.4886070561371145						сто_NUM	-0.0993521999003407	0.019780633546378303	13.0	22.075187037758187	так_ADV	0.12065185083910042	0.004604757812986136	21.0	5.75594726623267	надеяться_VERB	0.12244716226185577	0.0040283096341112365	13.0	5.732284609340289	в_ADP	0.10151443565215224	0.0172440243636607	29.0	7.225246208373833	я_PRON	0.0978293014280707	0.021756799691600912	78.0	16.774492562224303	это_PRON	0.11065000453947624	0.009402884892516868	11.0	9.083186806171295	не_PART	0.104929023906461	0.013816281821634677	62.0	7.101568856320224
2	учёба_NOUN	0.12051458150937437	0.004651759858093106	80	23.221585211600786	была_AUX	-0.10708340547076867	0.011976232582939336	6.0	23.61713065355637	я_PRON	0.10937823830657623	0.010257761188479663	78.0	15.109682230630543	мой_DET	0.11209935163153423	0.008506398153977914	17.0	19.4116005873776	они_PRON	0.10889767683949261	0.010598332723150918	9.0	14.996640803258549	я_PRON	0.1043716445553335	0.014331127777527352	112.0	18.94575092189116	нужный_ADJ	0.099958599025907	0.019038375997140453	6.0	27.605645195853658	сильно_ADV	0.11011278785751857	0.00975595035789916	25.0	19.989942283335377											тоже_ADV	0.09093252369916516	0.03299667469668673	5.0	43.588607274323174	рад_ADJ	-0.09366782345682362	0.028053424149376886	5.0	44.40857042846361	немного_ADV	0.10444005345797999	0.01426704364658956	5.0	33.14234239102755	идти_VERB	-0.10615406132206391	0.012741601367660014	9.0	15.684911283589477	я_PRON	0.09423021948828908	0.027120041843614526	112.0	26.00812012802633						было_AUX	0.09856864363582564	0.020776968393588138	5.0	23.187096727244363	целое_NOUN	0.10498529636733732	0.013765219904104497	9.0	17.20652488013062	в_ADP	0.11773181499343453	0.005702867714302828	63.0	8.115180757452924	у_ADP	0.08689288666303796	0.04164635905546071	35.0	17.44982444423804	о_ADP	-0.0965921025580854	0.023486229852971566	9.0	18.107883216641078	этот_DET	0.09936915146667084	0.019759546616808562	12.0	19.08772203183707	делать_VERB	0.1006160358607746	0.018261195334565678	8.0	9.386254401966758
3	где_ADV	0.11942582082204498	0.005040175798305974	19	25.160557585143422	же_PART	0.10558913375662708	0.013227668022595392	14.0	26.084961340558113	не_PART	0.10541524564220506	0.013380537341273544	41.0	19.70953150369593	звать_VERB	0.09129410930455611	0.03230328426554189	5.0	73.7160946939666	друг_NOUN	-0.10664012704419995	0.012336075992643839	10.0	17.455547529591033	начать_VERB	0.10430368942685896	0.014395037383478432	6.0	19.030239420958488	и_PART	-0.08851574535972184	0.03796520374081435	5.0	55.049545424180806	не_PART	0.10728230551962419	0.011817808692271038	160.0	24.214690010463357											и_CCONJ	0.08691625078089306	0.041591297044880876	40.0	54.942103396287635	пройти_VERB	-0.09236185052712394	0.030327964214446092	11.0	48.009167351468164	экзамен_NOUN	-0.10187020872313374	0.016855127181336714	9.0	39.15446044224519	мой_DET	0.10136101133040516	0.01741414095414971	47.0	21.436807514558293	как_SCONJ	0.0926452473766469	0.029821396699825593	27.0	28.598719435132743											и_CCONJ	0.0963355124992185	0.0238594413412585	82.0	29.824301676573125	да_CCONJ	-0.09863677018530653	0.020688642830369756	5.0	29.43993874761616						время_NOUN	0.09066376173694182	0.03352025915723553	7.0	25.84411981022859	очень_ADV	0.09828490968741693	0.02114836219608969	23.0	20.42931788142264	хотеться_VERB	0.09552310977571722	0.025075113797207116	5.0	12.888608491764458
4	хотеться_VERB	0.11758490428692142	0.005763878006676027	54	28.77327900932673	одноклассник_NOUN	0.08805372263669736	0.038983992292923965	8.0	76.87643280164606	в_ADP	0.10277532489139742	0.01590015843552555	33.0	23.420933375529135	что_SCONJ	0.09109761161929339	0.03267853517445807	39.0	74.57241726811331	было_AUX	-0.10055063635810554	0.01833724570492737	6.0	25.947202672472226	и_CCONJ	0.08992425804149459	0.03499762904272945	79.0	46.26686559448833						здесь_ADV	0.10384958263532532	0.014828580995526086	20.0	30.38376245983295																поехать_VERB	0.08911449221294812	0.03667860189076335	5.0	58.06222679307838	-_PART	-0.09814705423992942	0.02133088080904094	7.0	49.5516361194021	что_SCONJ	0.09566912218150714	0.024852759630120617	23.0	30.59374710467848	кто_PRON	0.09244803745998662	0.030173131962003295	8.0	28.93603355156116											буду_AUX	0.09205872324191366	0.030877942411516573	6.0	38.59742801439572	нужный_ADJ	0.09521155947035409	0.02555530502696628	6.0	36.36519905337302						он_PRON	0.08932388723923704	0.03623747903372179	7.0	27.9390963349995	пройти_VERB	0.09499903073031465	0.02588740849070624	11.0	25.00723660202223	месяц_NOUN	0.0924532941368307	0.03016371045667686	12.0	15.504147174731905
5	море_NOUN	-0.11578302891459837	0.006561384434435235	23	32.75443109670069	весь_DET	0.0880003434070538	0.039103175568346124	19.0	77.11146222077856	ребёнок_NOUN	0.10092205334996751	0.017908987963198918	6.0	26.379939269792004	бы_AUX	0.08728186903197108	0.040737623704867054	11.0	92.96325729450662	нет_VERB	0.09845796444976505	0.020921162063730632	5.0	29.603444320178845	приехать_VERB	-0.0873862030138995	0.04049675025236221	6.0	53.536703833622845						вот_PART	0.1037253267140644	0.014949192044971346	23.0	30.630894500146287																жизнь_NOUN	0.08536167813045636	0.045391557886360685	47.0	71.85483613410896	вспоминать_VERB	-0.09462780603418719	0.02647642609214632	20.0	61.5047378120559						не_PART	0.08534427619418404	0.045435697208485	114.0	43.57283362293711											по_ADV	0.09060700844690388	0.03363172395406468	5.0	42.039654942580846	очень_ADV	0.08410963845569457	0.04866068311432893	30.0	69.24415207169007						дело_NOUN	-0.08816098367997911	0.0387454337995843	6.0	29.872729459479494	и_PART	0.0947702116750451	0.026249121632903306	7.0	25.356651497384593	и_CCONJ	0.09231538927498784	0.030411712507398134	22.0	15.63162022880264
6	нормальный_ADJ	-0.11327569469679916	0.007835670149187245	37	39.11566538474273	скучать_VERB	0.08612338611506093	0.043494530928374166	6.0	85.77121499075386	тоже_ADV	0.09639758007592264	0.023768696505513266	7.0	35.01128995262104						говорить_VERB	0.09404713820577584	0.02742091490834771	10.0	38.80059459531201											подруга_NOUN	0.10353170110857912	0.015138856083440063	6.0	31.019516114968688																я_PRON	0.08495849046643694	0.04642353076242219	98.0	73.48844919691433	ведь_SCONJ	0.09440836149688342	0.02683001786853608	14.0	62.326131508609315																					стать_VERB	0.0900952507417068	0.03465118352541636	6.0	43.31397940677045	вот_PART	-0.08395163546221907	0.04908691104162182	15.0	69.85067441222785											я_PRON	0.09341734805910079	0.02847793382892645	56.0	27.50968407874295	скоро_ADV	0.08806013166577752	0.03896970314958184	6.0	20.030427418885065
7	тем_PRON	-0.10984376766314677	0.009937142639803855	8	49.606216057900845	стать_VERB	0.08574429672923953	0.04443013176778083	5.0	87.6162198460638	недавно_ADV	-0.09326519523071244	0.028738489742555176	7.0	42.331795390783775						что_SCONJ	0.09264708814413586	0.02981813021613323	40.0	42.19265425582852											скучать_VERB	0.10227042173748989	0.016426847951200245	88.0	33.6586114520093																они_PRON	0.08365001899659388	0.04990922714890374	9.0	79.00630657671462	написать_VERB	-0.09345456738379374	0.028414506952338162	11.0	66.00689965028155																					но_CCONJ	0.08900731651344795	0.03690614357359254	37.0	46.13267946699067																целый_ADJ	0.09340857306970536	0.028492905329625434	13.0	27.52414654841817	я_PRON	0.08758512219443197	0.04004084587415314	33.0	20.58099477931471
8	я_PRON	0.10800882191435315	0.01125477489822833	215	56.18383629195583																хороший_ADJ	0.08849515498521274	0.03801012120505536	6.0	53.784321505153336											погода_NOUN	-0.10144280497513196	0.01732326656271481	7.0	35.49537318700264																					вот_PART	0.0930872490342944	0.029045810468389107	32.0	67.47341771806789																					самого_ADJ	-0.08610749437013251	0.04353341611952879	5.0	54.416770149410986																раз_NOUN	0.08849710950588557	0.038005855524527635	5.0	36.7136564366937					
