	я_PRON	я_PRON	я_PRON	я_PRON	я_PRON	свой_DET	свой_DET	свой_DET	свой_DET	свой_DET	они_PRON	они_PRON	они_PRON	они_PRON	они_PRON	он_PRON	он_PRON	он_PRON	он_PRON	он_PRON	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	хотеть_VERB	время_NOUN	время_NOUN	время_NOUN	время_NOUN	время_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	человек_NOUN	очень_ADV	очень_ADV	очень_ADV	очень_ADV	очень_ADV	думать_VERB	думать_VERB	думать_VERB	думать_VERB	думать_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мочь_VERB	мой_DET	мой_DET	мой_DET	мой_DET	мой_DET	мы_PRON	мы_PRON	мы_PRON	мы_PRON	мы_PRON	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	жизнь_NOUN	потом_ADV	потом_ADV	потом_ADV	потом_ADV	потом_ADV	знать_VERB	знать_VERB	знать_VERB	знать_VERB	знать_VERB	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	первый_ADJ	год_NOUN	год_NOUN	год_NOUN	год_NOUN	год_NOUN	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	хороший_ADJ	еще_ADV	еще_ADV	еще_ADV	еще_ADV	еще_ADV	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	произойти_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	ждать_VERB	день_NOUN	день_NOUN	день_NOUN	день_NOUN	день_NOUN	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	видеть_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	жить_VERB	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON	ничто_PRON
	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni	Word	Pearson C	P-value	Occ	P-Bonferroni
0	правда_ADV	-0.1394106075622673	0.0010564091318868562	19	5.273594386379186	мечтать_VERB	-0.10294968019600949	0.015817267105306124	5.0	31.191650731663678	много_ADV	-0.11917891093981307	0.005173012592859129	7.0	7.619847549281498	у_ADP	-0.10443406883900117	0.014361634619001334	19.0	32.773250200561044	школа_NOUN	-0.1166775631873794	0.006200883704877743	7.0	8.774250442402007	дело_NOUN	0.1067196461365914	0.012350417951039548	11.0	16.327252531274283	они_PRON	0.09847870269158113	0.02101123346683119	6.0	30.466288526905224	бывать_VERB	-0.1466528127592892	0.0005668328416928283	10.0	1.161440492628605	год_NOUN	-0.12125863538728673	0.004438209174902616	12.0	4.864277255693267	ну_PART	0.09419783015461346	0.027313751480485184	5.0	36.08146570572093	весь_DET	-0.1102642230966547	0.009721729964813658	17.0	15.38949853430002	интересный_ADJ	-0.1388247686346477	0.001109579617101237	15.0	2.5775534505261732	начаться_VERB	-0.11341042698510125	0.00781822308001781	5.0	9.624232611501924	будет_AUX	0.11674324279420625	0.0061717048548439	5.0	4.863303425616993	все_PRON	0.10910946629903577	0.010517577948765344	19.0	10.086357252865966	свой_DET	-0.09716742769064811	0.022791811375139186	6.0	14.541175657338801	наверное_ADV	-0.11159000860235076	0.008874388054658478	7.0	9.903817068998862	все_PRON	-0.09225621128469984	0.030670918963690005	155.0	38.3386487046125	написать_VERB	-0.12810450155848035	0.002637166430095024	6.0	3.752687830025219	всего_PRON	0.09086191205772104	0.03329443268455669	18.0	13.950367294829253	время_NOUN	-0.118984578813818	0.005246986693416166	7.0	4.0454267406238635	с_ADP	0.1413074022892521	0.0008999633094142858	36.0	0.8693645568942001	рад_ADJ	0.10701190905385924	0.01211207673888748	13.0	8.866040172865635	один_DET	0.10839911458886194	0.011035381442883739	6.0	8.32067760793434	делать_VERB	-0.12492673843094615	0.003368418939361841	8.0	1.7313673348319862
1	момент_NOUN	0.13159156375070907	0.002003539429684963	18	10.001668832987335	первый_ADJ	-0.10139250033744303	0.017481817588005464	6.0	34.47414428354678	ребёнок_NOUN	-0.11776170883437859	0.005734751918290701	6.0	8.447289575642202	быстро_ADV	-0.088370810910981	0.0384592786729925	7.0	87.76407393176889	еще_ADV	0.10849727626626106	0.010962508150345461	27.0	15.511949032738828	надо_ADV	0.09128804461796856	0.03247302275097446	5.0	42.92933607678824	новый_ADJ	0.08878011131632065	0.03756673285317175	15.0	54.47176263709903	поступить_VERB	-0.1446725501849547	0.000673949671330487	6.0	1.3809228765561679	пока_ADV	0.09857710477137671	0.02088262744056648	5.0	22.88735967486086	на_ADP	-0.08996068508586366	0.0350901748202469	26.0	46.354120937546156	поехать_VERB	-0.09989843206679455	0.01922087862900502	5.0	30.426650869714944	у_ADP	-0.12711416639580583	0.0028478262548119167	186.0	6.615500389928083	изменение_NOUN	0.08680717063184039	0.04203632348079935	6.0	51.746714204864006	же_PART	-0.11462616563367384	0.007176910441457709	5.0	5.655405427868675	сам_ADJ	0.09420700380573324	0.027298672121323034	8.0	26.17942656434879	сдать_VERB	0.09021543461035887	0.03457440157168873	6.0	22.05846820273741	хотеться_VERB	-0.10584487396608006	0.013088736839763108	5.0	14.60703031317563	погода_NOUN	-0.09015693135063274	0.03469227416171667	10.0	43.36534270214584	в_ADP	-0.12185672163547778	0.004245112375239991	63.0	6.040794909966507						дождаться_VERB	-0.11245828986617463	0.00835573204998776	13.0	6.442269410540563	это_PRON	-0.12088889609430309	0.004561517879545986	11.0	4.406426271641422	пройти_VERB	0.10038906220534392	0.018633860473423733	5.0	13.639985866546173	весь_DET	0.09524966009683704	0.025630813018228945	8.0	19.325633015744625	хотеться_VERB	-0.10596882589850627	0.012981807261409666	5.0	6.672648932364568
2	потом_ADV	0.13076866146070462	0.0021390284280091076	28	10.678029912621465	недавно_ADV	-0.09725096798231737	0.022674593034028655	10.0	44.71429746310451	по_ADP	-0.10608008656737944	0.012886483125177985	9.0	18.98178964338717	просто_PART	0.08679542422521275	0.04206422295614918	5.0	95.99055678593243	написать_VERB	-0.1005189883036656	0.01848105360141777	6.0	26.150690846006146	и_CCONJ	-0.08994259500528438	0.035127048301703594	79.0	46.43795785485215						что_PRON	-0.1414383473730034	0.0008899957818892852	28.0	1.8236013570911453	приехать_VERB	0.0865483906655908	0.0426545943701482	10.0	46.74943542968243	как_SCONJ	-0.0880820412089569	0.039099747210691704	8.0	51.650766065323744						вы_PRON	-0.12584373652164127	0.0031404750027018416	14.0	7.295323431276378	_SPACE	0.08643689335374186	0.04292333524588731	6.0	52.838625687687276	я_PRON	0.08411448758809376	0.048853797415110124	28.0	38.49679236310678	только_PART	0.0878773381763733	0.03955921448136383	6.0	37.93728668762792	время_NOUN	-0.08508714691324819	0.046291406554130644	6.0	29.53391738153535	сто_NUM	0.10259144628189518	0.016187370399581763	13.0	18.06510536593325	сдать_VERB	-0.08810493393201621	0.039048645357332025	5.0	48.81080669666503	хотеть_VERB	0.117419245068322	0.0058784718875172105	27.0	8.36506549593699						твой_DET	-0.10683022799671883	0.012259755233510132	64.0	9.452271285036312	потом_ADV	-0.11362777731068938	0.0076999405919196354	10.0	7.438142611794368	буду_AUX	0.09958941891431053	0.019598817214243763	5.0	14.346334200826433	город_NOUN	-0.08589102100578355	0.04425973252238414	8.0	33.37183832187764	все_PRON	-0.09521627648985807	0.025682819935171203	9.0	13.200969446677998
3	читать_VERB	-0.12006608915315585	0.004847100282968969	7	24.19672461258109	еще_ADV	-0.09016507651110808	0.03467584277945796	11.0	68.3807619610911	бы_AUX	-0.09197901610273367	0.03117791169889511	7.0	45.9250639324725	за_ADP	0.08543594892339004	0.045400440762123774	13.0	103.60380581916645	и_PART	-0.09136817492250368	0.03232051363836543	16.0	45.73352679828709											кстати_ADV	0.12322766625796895	0.0038308535883607654	14.0	7.849419002551208																нравиться_VERB	-0.12513296914358443	0.0033158836355956793	6.0	7.702797685488763											любить_VERB	-0.08609709520914814	0.04375116606197044	8.0	41.95736825342965	я_PRON	-0.0844879212222035	0.04785631196324752	26.0	30.53232703255192						подруга_NOUN	-0.08725254373693693	0.04098995790367063	9.0	51.23744737958829	когда_SCONJ	-0.11139699521764118	0.00899350635915757	5.0	12.797759549081222						ответный_ADJ	0.09592798313153857	0.024593588648306422	6.0	18.961656847844253	-_ADV	0.09451627841918198	0.026794471278663665	9.0	25.883459255189102															
4	ответ_NOUN	-0.11966226069704905	0.004993080727305979	21	24.925458990711448	же_PART	-0.08953151235616545	0.03597390296317619	14.0	70.94053664338344	человек_NOUN	0.08830585086695134	0.03860257439848653	6.0	56.86159208897066						последний_ADJ	0.0909456703335797	0.03313159522077102	7.0	46.881207237390996											через_ADP	-0.1223049684969378	0.004105409443798107	5.0	8.411983950342321																весело_ADV	-0.12430040322396353	0.003532638382026009	6.0	8.206318961446419																не_PART	-0.08412285579950579	0.04883125575193639	12.0	31.154341169735417						стать_VERB	-0.08401076734379997	0.049133915123931865	6.0	61.41739390491483	раз_NOUN	-0.10612225288092454	0.012850518249082645	16.0	18.286287468444606						же_PART	-0.09081328849452724	0.03338927643561028	7.0	25.743132131855525	вот_PART	0.09351690477630142	0.028453228977788063	11.0	27.485819192543268															
5	иногда_ADV	-0.11378690027293041	0.007614362305284262	23	38.01089662797904	стать_VERB	-0.08879167461948494	0.03754177467804328	5.0	74.03237966510135	мой_DET	-0.08481247644807842	0.04700330486516714	9.0	69.2358680663912						за_ADP	0.08909798631275904	0.03688573824662344	12.0	52.19331961897217											стать_VERB	-0.11316474591051831	0.007953875587147012	10.0	16.29749107806423																куда_ADV	-0.11845903630435432	0.005451835766953662	8.0	12.664614486633358																															стать_VERB	-0.10287731819731458	0.01589142278531015	7.0	22.613494623496344						у_ADP	0.08718421173478191	0.04114905426589794	20.0	31.725920839007312	гулять_VERB	0.08655640227264536	0.04263533883263239	9.0	41.185737312322885															
6	этот_DET	0.11284739463176782	0.008132210253663546	132	40.59599358628842	письмо_NOUN	0.08868379102705952	0.037775177729186336	19.0	74.49265048195545											уехать_VERB	0.08761792436252207	0.040148041530847244	6.0	56.80947876614885											сдать_VERB	-0.10959581060379654	0.010175606030964164	5.0	20.84981675744557																и_CCONJ	-0.11434001801551061	0.007323464781115937	167.0	17.01240868653232																															вот_PART	0.09206905420316742	0.031012450329487684	15.0	44.130716818860975																														
7	посмотреть_VERB	-0.1127610027396901	0.008181371997687393	9	40.841409012455465	весь_DET	-0.08844000153881014	0.03830714681410293	19.0	75.54169351741098											английский_ADJ	-0.08744717175484422	0.04053965435321085	5.0	57.36361090979335											провести_VERB	0.1083334115000069	0.011084397595330189	7.0	22.711930672831556																кстати_ADV	0.111209383976543	0.009110653261509965	17.0	21.164047526487646																															школа_NOUN	-0.0860654109804017	0.043829037297339966	6.0	62.36872007411477																														
8	море_NOUN	0.11217407526046096	0.008522446623013723	23	42.544053542084505	забывать_VERB	0.0878838278766905	0.03954457814766868	5.0	77.98190810720264																										крутой_ADJ	0.10551377206759902	0.013378186374327215	11.0	27.411903880996466																ребятами_NOUN	0.105680040049661	0.013232137039811806	5.0	30.738254343482826																																																																	
