	Unnamed: 0	я_PRON	я_PRON.1	я_PRON.2	я_PRON.3	я_PRON.4	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	время_NOUN	время_NOUN.1	время_NOUN.2	время_NOUN.3	время_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	думать_VERB	думать_VERB.1	думать_VERB.2	думать_VERB.3	думать_VERB.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	первый_ADJ	первый_ADJ.1	первый_ADJ.2	первый_ADJ.3	первый_ADJ.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	еще_ADV	еще_ADV.1	еще_ADV.2	еще_ADV.3	еще_ADV.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	ждать_VERB	ждать_VERB.1	ждать_VERB.2	ждать_VERB.3	ждать_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4
	Unnamed: 0	Dim	Pearson C	P-value	Occ	P-Bonferroni	Dim.1	Pearson C.1	P-value.1	Occ.1	P-Bonferroni.1	Dim.2	Pearson C.2	P-value.2	Occ.2	P-Bonferroni.2	Dim.3	Pearson C.3	P-value.3	Occ.3	P-Bonferroni.3	Dim.4	Pearson C.4	P-value.4	Occ.4	P-Bonferroni.4	Dim.5	Pearson C.5	P-value.5	Occ.5	P-Bonferroni.5	Dim.6	Pearson C.6	P-value.6	Occ.6	P-Bonferroni.6	Dim.7	Pearson C.7	P-value.7	Occ.7	P-Bonferroni.7	Dim.8	Pearson C.8	P-value.8	Occ.8	P-Bonferroni.8	Dim.9	Pearson C.9	P-value.9	Occ.9	P-Bonferroni.9	Dim.10	Pearson C.10	P-value.10	Occ.10	P-Bonferroni.10	Dim.11	Pearson C.11	P-value.11	Occ.11	P-Bonferroni.11	Dim.12	Pearson C.12	P-value.12	Occ.12	P-Bonferroni.12	Dim.13	Pearson C.13	P-value.13	Occ.13	P-Bonferroni.13	Dim.14	Pearson C.14	P-value.14	Occ.14	P-Bonferroni.14	Dim.15	Pearson C.15	P-value.15	Occ.15	P-Bonferroni.15	Dim.16	Pearson C.16	P-value.16	Occ.16	P-Bonferroni.16	Dim.17	Pearson C.17	P-value.17	Occ.17	P-Bonferroni.17	Dim.18	Pearson C.18	P-value.18	Occ.18	P-Bonferroni.18	Dim.19	Pearson C.19	P-value.19	Occ.19	P-Bonferroni.19	Dim.20	Pearson C.20	P-value.20	Occ.20	P-Bonferroni.20
0	0	269_власть-беспорядок	-0.14790939327288447	0.03386587349202955	206.0	6.976369939358087	120_усталость-покой	-0.19706408409080325	0.0034824716986039173	218.0	0.7591788302956539	7_чужбина-родной_дом	0.2537264311441368	0.0019292381813974648	147.0	0.2835980126654273	60_восстание-смирение	-0.1667272601655089	0.02655524345094932	177.0	4.70027809081803	55_армия-гражданская_жизнь	0.3044071480263227	0.0010451856220446913	113.0	0.11810597529105013	87_народ-власть	-0.3108494924677035	0.0032011772293099035	88.0	0.2817035961792715	57_улица-дом	0.25925702400435946	0.003931797384530585	122.0	0.4796792809127314	266_мир-война	0.12593662061480107	0.03864101527847644	270.0	10.433074125188638	35_кончина-вечное_искусство	-0.22815466354696465	0.007551548395353745	136.0	1.0270105817681094	2_неживая_природа-живая_природа	0.2578244558892112	0.0024424983801273237	136.0	0.33217977969731605	72_недостаток-достоинство	-0.4678640319120295	5.745775631590056e-05	68	0.0039071274294812395	78_популярность-безвестность	0.3122141481151945	0.018060262266513853	57.0	1.0294349491912895	140_шум-тишина	-0.2709179033234386	0.022301544280880246	71.0	1.5834096439424974	100_труд-отдых	-0.448578843711136	0.0025532054079733784	43.0	0.10978783254285528	274_единство-разрозренность	0.3279082691738654	0.004079677657645278	75.0	0.3059758243233959	37_низ-верх	-0.3305023872991817	0.0051999064983265465	70.0	0.3639934548828584	99_благоразумие-безолаберность	-0.3392100779912853	0.01834553559154111	48.0	0.8805857083939733	80_сон-бодрствование	0.4158487451460713	0.016088315542491502	33.0	0.5309144129022195	124_сражение-тыл	-0.5176376465097913	0.0024114992829374787	32.0	0.0771679770539993	84_последовательность-разлад	-0.2746584981521453	0.02681686439820476	65.0	1.7430961858833094	92_жизнь-смерть	-0.4826951948474065	0.002479837762645441	37.0	0.09175399721788133
1	1						192_производство-наука	0.18654891579199975	0.005730410943972536	218.0	1.2492295857860125	156_физический_труд-умственный_труд	0.2084968859547139	0.011269635272413646	147.0	1.6566363850448058	57_улица-дом	0.15184793184628376	0.04363221693080849	177.0	7.722902396753103	28_неисправность-отлаженность	0.2503776000009829	0.00747958717284598	113.0	0.8451933505315957	80_сон-бодрствование	-0.2982119557630773	0.004772682593397993	88.0	0.41999606821902347	246_чистота-беспорядок	0.23318773313663105	0.009741700484184438	122.0	1.1884874590705017	71_изобилие-недостаток	-0.12473353806940905	0.04055242942539943	270.0	10.949155944857845	98_разрушение-поддержание	-0.1828367976507836	0.03312725653839778	136.0	4.505306889222098	95_доброта-злость	-0.24992040694711545	0.003342378285612816	136.0	0.45456344684334293	106_кончина-вечное_искусство	0.4235087134428539	0.0003200224650528028	68	0.021761527623590585	82_суматоха-спокойствие	0.2909165478651151	0.028132308182009604	57.0	1.6035415663745474	160_победа-поражение	0.2465223179507477	0.03822200471095343	71.0	2.713762334477693	73_наука-физический_труд	-0.3893082299213074	0.009870670977411223	43.0	0.4244388520286826	246_чистота-беспорядок	0.2959748776813608	0.009931372313956969	75.0	0.7448529235467727	273_жар-холод	-0.29812740058026405	0.012186894358532234	70.0	0.8530826050972563	240_осторожность-риск	-0.3328411065248662	0.02080273812722646	48.0	0.99853143010687	140_шум-тишина	-0.3991961377632865	0.02136923227553123	33.0	0.7051846650925306	126_путешествие-конец_движения	0.4832747194729357	0.005079759003916959	32.0	0.1625522881253427	35_кончина-вечное_искусство	-0.2644557054648458	0.03327086903018345	65.0	2.162606486961924	87_народ-власть	-0.4404706449584433	0.006364822771542402	37.0	0.2354984425470689
2	2						12_частное-общее	-0.16895753702951524	0.012479996882859236	218.0	2.720639320463314	65_серьёзность-веселье	0.20526969651836288	0.012626444603618064	147.0	1.8560873567318557						70_единство-разрозренность	-0.2492488650248239	0.007762090155792562	113.0	0.8771161876045597	161_холодное_отношение-тёплое_отношение	-0.28366314299211365	0.007401928934849534	88.0	0.651369746266759	3_спокойствие-суматоха	-0.23010332765021116	0.010780929255293172	122.0	1.3152733691457672						293_соблюдение_закона-правонарушение	-0.18240546346707606	0.033551147729812464	136.0	4.562956091254494	122_неопределенная_тема-здоровье	-0.2409275603695835	0.004720917636737771	136.0	0.6420447985963368	14_изобилие-недостаток	-0.4009228089396379	0.0007037118240494608	68	0.04785240403536335	224_власть-отставка	-0.2829158422882989	0.0329720485269082	57.0	1.8794067660337677	133_торможение-развитие	0.2407696969285971	0.04311328207130652	71.0	3.061043027062763	127_начало-конец	0.3363339051490909	0.02744113448588785	43.0	1.1799687828931775	214_спешка-неторопливость	0.2739955922129666	0.017372283796367582	75.0	1.3029212847275686	235_процесс-итог	0.2890261592636581	0.01523851303919691	70.0	1.0666959127437836	109_убожество-роскошь	0.3295233735809065	0.022188977529495918	48.0	1.0650709214158045	145_высказывание-умалчивание	-0.3961703539023765	0.02246790660265145	33.0	0.7414409178874978	182_светское_общество-религия	0.4423934007339311	0.011233941264420759	32.0	0.35948612046146433	57_улица-дом	-0.2519954114542996	0.042863360059359916	65.0	2.7861184038583944	230_отступление-наступление	0.4200318003613895	0.009647697324973312	37.0	0.35696480102401257
3	3						268_отдых-работа	0.14960695695150286	0.02719787777617261	218.0	5.9291373552056275	177_изыскание-решение	-0.2030252337012679	0.013652534703549577	147.0	2.0069226014217882						152_исчезнование-появление	0.2480720777721455	0.008066621350253588	113.0	0.9115282125786556	10_рутина-отдых	0.27836935281075265	0.008636364433286307	88.0	0.760000070129195	191_техническое_взаимодействие-животные_взаимоотношения	0.22794919594902344	0.011563275453095509	122.0	1.4107196052776518						22_деятельность_наверху-деятельность_в_земле	-0.1812314540365671	0.03472819791342592	136.0	4.7230349162259255	207_фантастика-реальность	0.2321305950955481	0.006541109695835893	136.0	0.8895909186336814	8_застой-работа	0.3814009091484871	0.0013318075043950665	68	0.0905629102988645	167_дополнение-устранение	0.2703173809340548	0.04198496504783101	57.0	2.393143007726368	166_порядочность-мошенничество	-0.2386531179912501	0.04503841879659283	71.0	3.1977277345580912	215_творчество-власть	0.3335060877629019	0.02885229640806643	43.0	1.2406487455468564	60_восстание-смирение	-0.2727426771941037	0.017912497382579128	75.0	1.3434373036934346	142_равенство-иерархия	0.2798818066884697	0.01894537186791748	70.0	1.3261760307542236	118_покой-беспокойство	-0.31462385655228675	0.02940888367459023	48.0	1.4116264163803312	159_реальная_жизнь-выдуманная_жизнь	0.3870249191998255	0.026075698298285228	33.0	0.8604980438434126	96_наука-быт	0.4285208772018188	0.014405473007261969	32.0	0.460975136232383	82_суматоха-спокойствие	0.2471318374633697	0.04717981758326426	65.0	3.066688142912177	276_начало-конец	-0.4086722094860996	0.012029706095822448	37.0	0.4450991255454306
4	4						107_мир-драка	-0.14861698071254995	0.02824361729565672	218.0	6.157108570453165	143_неважность-значимость	-0.1964253339194355	0.017103395996178678	147.0	2.5141992114382656						156_физический_труд-умственный_труд	0.2470941800269841	0.00832766064412497	113.0	0.9410256527861214	117_живая_природа-неживая_природа	-0.27647725473744506	0.00911952767509494	88.0	0.8025184354083547	242_отдых-работа	0.22280293397821144	0.013636689090893323	122.0	1.6636760690889854						175_нематериальное-материальное	-0.18029269082464014	0.03569430890068568	136.0	4.854426010493253	93_учёба-отдых	-0.2274151263609737	0.007754059500101556	136.0	1.0545520920138116	143_неважность-значимость	-0.37397703182557057	0.0016805209680217858	68	0.11427542582548145	175_нематериальное-материальное	0.2675155364265406	0.044242926992393135	57.0	2.521846838566409						187_гармония-конфликт	0.3068003125636565	0.04538269579058785	43.0	1.9514559189952772	136_апатия-взбудораженность	0.22939548885713196	0.04773254780883705	75.0	3.5799410856627785	125_разработка-разрушение	0.27965076676277745	0.01904822580688653	70.0	1.3333758064820571	54_реальность-когнитивные_процессы	0.3122926943901544	0.030698258845318	48.0	1.473516424575264	118_покой-беспокойство	0.3832139551942205	0.0277133364379434	33.0	0.9145401024521322	290_статистика-отсутствие_системы	0.4281387202517353	0.014502470646057138	32.0	0.4640790606738283						71_изобилие-недостаток	0.4071643370426991	0.012380515044067359	37.0	0.4580790566304923
5	5						24_активность-пассивность	-0.14759429088183082	0.02935985405271461	218.0	6.400448183491787	119_окончание-процесс	0.19286861386972126	0.019259801403961843	147.0	2.831190806382391						45_наука-быт	0.2460405774936984	0.008617224080580799	113.0	0.9737463211056304	106_кончина-вечное_искусство	0.27591997828543513	0.009266279315699405	88.0	0.8154325797815476	34_духовное_наслаждение-физическое_наслаждение	-0.21387428098824046	0.018008724485484903	122.0	2.197064387229158											16_воля-неволя	0.2259712851960546	0.008163345806755316	136.0	1.1102150297187228	100_труд-отдых	-0.3670221400861624	0.002079481983991192	68	0.14140477491140108	113_скрытность-прозрачность	0.2652443387596897	0.04614554306671852	57.0	2.630295954802956						41_развлечение-когнитивная-способность	0.3061159084630644	0.04589059483051438	43.0	1.9732955777121184						64_человеческое_взаимодействие-механическое_взаимодействие	-0.2751632472029642	0.02114271215158685	70.0	1.4799898506110796	124_сражение-тыл	0.29389076851373125	0.0426133830967268	48.0	2.0454423886428863	46_идея-реализация	0.3693122866529225	0.03441659139463426	33.0	1.135747516022931	190_погода-животное	0.41437531087176704	0.018378283553109914	32.0	0.5881050736995173						38_личное-общее	0.405761655165895	0.012714590552801221	37.0	0.4704398504536452
6	6						93_учёба-отдых	-0.14616900778285274	0.03097822822790762	218.0	6.75325375368386	266_мир-война	0.1866387128717404	0.023605911877333782	147.0	3.470069045968065						293_соблюдение_закона-правонарушение	-0.23523334727162334	0.012139568758782913	113.0	1.3717712697424689	99_благоразумие-безолаберность	0.2696775832976789	0.01105704399566493	88.0	0.9730198716185138	248_спор-согласие	-0.20911330584441432	0.02080125916016471	122.0	2.537753617540094											125_разработка-разрушение	0.22579157457731625	0.008215603384439123	136.0	1.1173220602837208	262_серьезность-шутка	-0.36229474733996897	0.0023971269702152864	68	0.1630046339746395	105_сущность-внешность	-0.26229674105068523	0.04871415476927513	57.0	2.7767068218486823						172_наука-быт	-0.3040297998672361	0.0474672043520647	43.0	2.0410897871387816						143_неважность-значимость	-0.2658940782381857	0.02609546123850056	70.0	1.8266822866950392	64_человеческое_взаимодействие-механическое_взаимодействие	0.2901582596854145	0.04544055680339423	48.0	2.1811467265629227	49_развитие-откат	-0.35005480117034515	0.0458181074510986	33.0	1.5119975458862538	54_реальность-когнитивные_процессы	-0.4136575930007805	0.01860194739158457	32.0	0.5952623165307064						114_церковь-мирская_жизнь	-0.4046393201884536	0.012987360335559623	37.0	0.4805323324157061
7	7						52_близость-расстояние	0.1368977109599324	0.043469957172396524	218.0	9.476450663582442	210_спешка-неторопливость	-0.1852345970208184	0.024694234470033213	147.0	3.6300524670948815						289_недовольство-радость	-0.2272384117810028	0.015500293140561824	113.0	1.7515331248834862	236_умственный_труд-физический_труд	0.2612372546657894	0.013954407688434235	88.0	1.2279878765822123	76_мир-война	0.20555011652188368	0.023128018681827168	122.0	2.8216182791829145											131_процесс-завершение	-0.22532481779898064	0.008352715577705415	136.0	1.1359693185679365	192_производство-наука	0.3542717959296909	0.003036530392977843	68	0.2064840667224933																					274_единство-разрозренность	-0.2604630862157717	0.029429036632241574	70.0	2.0600325642569097						99_благоразумие-безолаберность	0.3490344024248733	0.04649771760729463	33.0	1.5344246810407227	123_отдых-работа	0.40312375465385697	0.022153077645507332	32.0	0.7088984846562345						174_праздник-быт	0.4037036516614216	0.013218530201431673	37.0	0.489085617452972
8	8											199_уют-неуют	-0.18468283311822445	0.025133527170242757	147.0	3.6946284940256846						43_энергия-покой	0.22551573301351416	0.016321996484605868	113.0	1.8443856027604637	84_последовательность-разлад	-0.25855721188210656	0.015002662090516941	88.0	1.320234263965491	217_завоевание-бегство	-0.20520160527751224	0.023367137750427515	122.0	2.8507908055521565											141_микробиология-неопределенная_тема	0.22179448607561447	0.009456984124226587	136.0	1.2861498408948158	109_убожество-роскошь	-0.3540593349147658	0.003055354811916669	68	0.2077641272103335																					177_изыскание-решение	0.2582376287424849	0.030894921669769333	70.0	2.1626445168838533						14_изобилие-недостаток	-0.346144910815465	0.048466022770374935	33.0	1.599378751422373	41_развлечение-когнитивная-способность	-0.39488894587584944	0.025303363804321057	32.0	0.8097076417382738						268_отдых-работа	0.4003407098687495	0.014078317780211682	37.0	0.5208977578678322
